V1,V2,V3
fnrS,cydD,-1
fnrS,folE,-1
fnrS,folX,-1
fnrS,glpD,-1
fnrS,gpmA,-1
fnrS,iscR,-1
fnrS,maeA,-1
fnrS,marA,-1
fnrS,metE,-1
fnrS,sodA,-1
fnrS,sodB,-1
fnrS,yebY,-1
fnrS,yebZ,-1
fnrS,yeiB,-1
fnrS,yfcH,-1
fnrS,yobA,-1
frlR,frlA,-1
frlR,frlB,-1
frlR,frlC,-1
frlR,frlD,-1
frlR,frlR,-1
frmR,frmA,-1
frmR,frmB,-1
frmR,frmR,-1
fucR,fucA,1
fucR,fucI,1
fucR,fucK,1
fucR,fucO,1
fucR,fucP,1
fucR,fucR,1
fucR,fucU,1
fur,amtB,5
fur,aspC,-1
fur,cirA,-1
fur,cyoA,-1
fur,cyoB,-1
fur,cyoC,-1
fur,cyoD,-1
fur,cyoE,-1
fur,entA,-1
fur,entB,-1
fur,entC,-1
fur,entD,-1
fur,entE,-1
fur,entF,-1
fur,entH,-1
fur,entS,5
fur,esrE,1
fur,exbB,-1
fur,exbD,-1
fur,fecA,-1
fur,fecB,-1
fur,fecC,-1
fur,fecD,-1
fur,fecE,-1
fur,fecI,-1
fur,fecR,-1
fur,feoA,-1
fur,feoB,-1
fur,feoC,-1
fur,fepA,-1
fur,fepB,-1
fur,fepC,-1
fur,fepD,-1
fur,fepE,-1
fur,fepG,-1
fur,fes,-1
fur,fhuA,-1
fur,fhuB,-1
fur,fhuC,-1
fur,fhuD,-1
fur,fhuE,-1
fur,fhuF,-1
fur,fiu,-1
fur,flhC,-1
fur,flhD,-1
fur,fnr,-1
fur,ftnA,1
fur,fumB,1
fur,fumC,-1
fur,fur,-1
fur,garK,-1
fur,garL,-1
fur,garP,-1
fur,garR,-1
fur,gdhA,5
fur,glnD,-1
fur,glnK,5
fur,gltB,-1
fur,gltD,-1
fur,gltF,-1
fur,gnd,-1
fur,gpmA,-1
fur,grcA,-1
fur,gspC,-1
fur,gspD,-1
fur,gspE,-1
fur,gspF,-1
fur,gspG,-1
fur,gspH,-1
fur,gspI,-1
fur,gspJ,-1
fur,gspK,-1
fur,gspL,-1
fur,gspM,-1
fur,gspO,-1
fur,hmp,-1
fur,katE,1
fur,katG,1
fur,lpd,5
fur,metH,-1
fur,metJ,-1
fur,mntH,-1
fur,mntP,1
fur,nac,-1
fur,ndh,-1
fur,nfeF,-1
fur,nohA,-1
fur,nrdE,-1
fur,nrdF,-1
fur,nrdH,-1
fur,nrdI,-1
fur,ompF,1
fur,ompW,1
fur,oppA,-1
fur,oppB,-1
fur,oppC,-1
fur,oppD,-1
fur,oppF,-1
fur,purR,-1
fur,pyrC,-1
fur,rcnA,-1
fur,rcnB,-1
fur,rnpB,-1
fur,rpoS,-1
fur,ryhB,-1
fur,sdhA,1
fur,sdhB,1
fur,sdhC,1
fur,sdhD,1
fur,sdhX,1
fur,sodA,-1
fur,soxR,-1
fur,soxS,-1
fur,stfQ,-1
fur,sucA,1
fur,sucB,1
fur,sucC,1
fur,sucD,1
fur,sufA,-1
fur,sufB,-1
fur,sufC,-1
fur,sufD,-1
fur,sufE,-1
fur,sufS,-1
fur,tfaQ,-1
fur,tonB,5
fur,ybdZ,-1
fur,ygaC,-1
fur,yhhY,-1
fur,yjjZ,-1
fur,zinT,1
fur,zwf,-1
gadE,adiC,1
gadE,aslB,1
gadE,cadA,1
gadE,cadB,1
gadE,cyoA,1
gadE,cyoB,1
gadE,cyoC,1
gadE,cyoD,1
gadE,cyoE,1
gadE,dctR,1
gadE,fabZ,1
gadE,fliC,1
gadE,fliX,1
gadE,gadA,1
gadE,gadB,1
gadE,gadC,1
gadE,gadE,1
gadE,gadF,1
gadE,gadW,1
gadE,gadX,1
gadE,gltB,1
gadE,gltD,1
gadE,gltF,1
gadE,gnd,1
gadE,hdeA,1
gadE,hdeB,1
gadE,hdeD,1
gadE,lpxA,1
gadE,lpxD,1
gadE,lrp,1
gadE,mdtE,1
gadE,mdtF,1
gadE,purA,1
gadE,rcsA,1
gadE,skp,1
gadE,slp,1
gadE,yhiD,1
gadE,yhiM,1
gadE,yjbQ,1
gadE,yjbR,1
gadW,dctR,-1
gadW,gadA,5
gadW,gadB,5
gadW,gadC,5
gadW,gadE,1
gadW,gadF,1
gadW,gadW,-1
gadW,gadX,5
gadW,gadY,-1
gadW,hdeA,5
gadW,hdeB,5
gadW,mdtE,1
gadW,mdtF,1
gadW,slp,-1
gadW,yhiD,5
gadX,amtB,1
gadX,asnB,1
gadX,btuB,-1
gadX,cadA,1
gadX,cadB,1
gadX,dctR,1
gadX,dtpA,-1
gadX,gadA,1
gadX,gadB,1
gadX,gadC,1
gadX,gadE,1
gadX,gadF,1
gadX,gadW,5
gadX,gadX,1
gadX,gadY,1
gadX,glnK,1
gadX,glsA,1
gadX,hdeA,5
gadX,hdeB,5
gadX,hdeD,1
gadX,hns,1
gadX,lon,1
gadX,mdtE,1
gadX,mdtF,1
gadX,murI,-1
gadX,rpoS,1
gadX,slp,1
gadX,speG,-1
gadX,uspE,1
gadX,ybaT,1
gadX,ydeM,-1
gadX,ydeN,-1
gadX,yhiD,5
gadX,ynfB,-1
gadY,gadW,1
gadY,gadX,1
galR,galE,5
galR,galK,5
galR,galM,5
galR,galP,-1
galR,galR,-1
galR,galS,-1
galR,galT,5
galR,mglA,-1
galR,mglB,-1
galR,mglC,-1
galS,galE,5
galS,galK,5
galS,galM,5
galS,galP,-1
galS,galR,-1
galS,galS,-1
galS,galT,5
galS,mglA,-1
galS,mglB,-1
galS,mglC,-1
gatR,gatA,-1
gatR,gatB,-1
gatR,gatC,-1
gatR,gatD,-1
gatR,gatY,-1
gatR,gatZ,-1
gcvA,gcvA,-1
gcvA,gcvB,1
gcvA,gcvH,5
gcvA,gcvP,5
gcvA,gcvT,5
gcvB,acs,-1
gcvB,aroC,-1
gcvB,aroP,-1
gcvB,asd,-1
gcvB,asnA,-1
gcvB,asnB,-1
gcvB,csgD,-1
gcvB,csgE,-1
gcvB,csgF,-1
gcvB,csgG,-1
gcvB,cstA,-1
gcvB,cycA,-1
gcvB,dppA,-1
gcvB,dppB,-1
gcvB,dppC,-1
gcvB,dppD,-1
gcvB,dppF,-1
gcvB,gdhA,-1
gcvB,gltP,-1
gcvB,hisQ,-1
gcvB,icd,-1
gcvB,ilvB,-1
gcvB,ilvD,-1
gcvB,ilvL,-1
gcvB,ilvM,-1
gcvB,inaA,-1
gcvB,ivbL,-1
gcvB,kgtP,-1
gcvB,lrp,-1
gcvB,map,-1
gcvB,mltC,-1
gcvB,nlpA,-1
gcvB,oppA,-1
gcvB,oppB,-1
gcvB,oppC,-1
gcvB,oppD,-1
gcvB,oppF,-1
gcvB,oxyR,1
gcvB,panD,-1
gcvB,phoP,-1
gcvB,phoQ,-1
gcvB,purU,-1
gcvB,rbn,1
gcvB,rbsK,-1
gcvB,rbsR,-1
gcvB,sstT,-1
gcvB,tcyJ,-1
gcvB,trpA,-1
gcvB,trpB,-1
gcvB,trpC,-1
gcvB,trpD,-1
gcvB,trpE,-1
gcvB,ydeE,-1
gcvB,ysgA,-1
glaR,alaE,1
glaR,apt,-1
glaR,aroB,-1
glaR,aroP,-1
glaR,baeS,-1
glaR,bdcA,1
glaR,bdcR,-1
glaR,bssS,1
glaR,cadC,1
glaR,casA,-1
glaR,chaA,-1
glaR,chaB,-1
glaR,chaC,-1
glaR,cysN,1
glaR,cysS,-1
glaR,dctR,1
glaR,dgcN,-1
glaR,dinQ,-1
glaR,elfC,-1
glaR,fhuE,-1
glaR,gabD,-1
glaR,gabP,-1
glaR,gabT,-1
glaR,gadW,-1
glaR,gadX,1
glaR,gcvA,-1
glaR,gdhA,-1
glaR,glaH,-1
glaR,gltF,1
glaR,hinT,1
glaR,htrE,1
glaR,hxpA,-1
glaR,idnD,1
glaR,idnK,-1
glaR,inaA,-1
glaR,kdgT,-1
glaR,kdsA,1
glaR,ldcC,-1
glaR,lhgD,-1
glaR,lsrG,1
glaR,mglA,-1
glaR,mrdA,-1
glaR,murD,1
glaR,nlpA,-1
glaR,orn,1
glaR,oxc,-1
glaR,pdeG,-1
glaR,pdhR,1
glaR,pdxA,-1
glaR,phoH,-1
glaR,pliG,1
glaR,ppiB,1
glaR,ppx,-1
glaR,priC,1
glaR,prmC,-1
glaR,rfbB,1
glaR,rhsD,-1
glaR,rpiB,1
glaR,rpsF,1
glaR,rsgA,-1
glaR,rssB,-1
glaR,safA,1
glaR,sgcC,-1
glaR,smg,1
glaR,tam,-1
glaR,tar,-1
glaR,tehA,-1
glaR,ttdA,-1
glaR,ttdR,-1
glaR,yadN,1
glaR,ybaN,-1
glaR,ycbU,-1
glaR,ycbV,-1
glaR,yccT,-1
glaR,yccU,-1
glaR,ycgJ,-1
glaR,ycgV,-1
glaR,ycgY,1
glaR,ychQ,1
glaR,yciU,-1
glaR,ycjP,-1
glaR,ydcK,-1
glaR,ydeO,1
glaR,ydfI,-1
glaR,ydfK,1
glaR,ydhS,-1
glaR,yeaE,-1
glaR,yehD,1
glaR,yehE,-1
glaR,yehS,1
glaR,yfbN,1
glaR,yfbO,1
glaR,yfbU,1
glaR,yfcO,-1
glaR,yfcV,1
glaR,yfdC,-1
glaR,yfdV,1
glaR,yfiL,-1
glaR,yfiR,-1
glaR,yfjD,-1
glaR,ygiV,-1
glaR,ygiW,1
glaR,ygjI,1
glaR,yhcD,-1
glaR,yidB,1
glaR,yigG,1
glaR,yihD,1
glaR,yihM,-1
glaR,yjdP,-1
glaR,yjfY,-1
glaR,yjjP,1
glaR,yjjQ,-1
glaR,ynaE,-1
glaR,ynjH,-1
glaR,yobD,-1
glaR,yodB,1
glaR,ypdC,1
glaR,ypjA,-1
glaR,yqhC,-1
glaR,zraR,-1
glcC,glcA,1
glcC,glcB,1
glcC,glcC,-1
glcC,glcD,1
glcC,glcE,1
glcC,glcF,1
glcC,glcG,1
glmZ,glmS,1
glnG,amtB,1
glnG,argT,1
glnG,astA,1
glnG,astB,1
glnG,astC,1
glnG,astD,1
glnG,astE,1
glnG,cbl,1
glnG,ddpA,1
glnG,ddpB,1
glnG,ddpC,1
glnG,ddpD,1
glnG,ddpF,1
glnG,ddpX,1
glnG,glnA,5
glnG,glnG,5
glnG,glnH,5
glnG,glnK,1
glnG,glnL,5
glnG,glnP,5
glnG,glnQ,5
glnG,glnZ,5
glnG,hisJ,1
glnG,hisM,1
glnG,hisP,1
glnG,hisQ,1
glnG,nac,1
glnG,patA,1
glnG,potF,1
glnG,potG,1
glnG,potH,1
glnG,potI,1
glnG,relA,1
glnG,rpoE,1
glnG,rseA,1
glnG,rseB,1
glnG,rseC,1
glnG,rseD,1
glnG,rutA,1
glnG,rutB,1
glnG,rutC,1
glnG,rutD,1
glnG,rutE,1
glnG,rutF,1
glnG,rutG,1
glnG,yeaG,1
glnG,yeaH,1
glnG,yhdX,1
glnG,yhdY,1
glnG,yhdZ,1
glnZ,glnP,-1
glnZ,sucA,-1
glpR,glpA,-1
glpR,glpB,-1
glpR,glpC,-1
glpR,glpD,-1
glpR,glpF,-1
glpR,glpK,-1
glpR,glpQ,-1
glpR,glpT,-1
glpR,glpX,-1
glrR,glmY,1
glrR,rpoE,1
glrR,rseA,1
glrR,rseB,1
glrR,rseC,1
glrR,rseD,1
gntR,eda,-1
gntR,edd,-1
gntR,gntK,-1
gntR,gntT,-1
gntR,gntU,-1
gntR,idnD,-1
gntR,idnK,-1
gntR,idnO,-1
gntR,idnR,-1
gntR,idnT,-1
gntR,nfuA,-1
gntR,yhgH,-1
gutM,gutM,1
gutM,gutQ,1
gutM,srlA,1
gutM,srlB,1
gutM,srlD,1
gutM,srlE,1
gutM,srlR,1
hcaR,hcaB,1
hcaR,hcaC,1
hcaR,hcaD,1
hcaR,hcaE,1
hcaR,hcaF,1
hcaR,hcaR,-1
hdfR,flhC,-1
hdfR,flhD,-1
hdfR,gltB,1
hdfR,gltD,1
hdfR,gltF,1
hdfR,maoP,1
hfq,cirA,-1
hfq,manX,-1
hfq,mutS,-1
hicB,hicA,-1
hicB,hicB,-1
higA,higA,-1
higA,higB,-1
higB,higA,-1
higB,higB,-1
hipA,hipA,-1
hipA,hipB,-1
hipA,mazE,-1
hipA,mazF,-1
hipA,relA,-1
hipB,eutA,-1
hipB,eutH,-1
hipB,fadH,-1
hipB,hipA,-1
hipB,hipB,-1
hipB,mazE,-1
hipB,mazF,-1
hipB,relA,-1
hns,acrE,-1
hns,acrF,-1
hns,adeD,-1
hns,adiA,-1
hns,adiC,-1
hns,adiY,-1
hns,alaU,5
hns,alaU,5
hns,alaV,5
hns,alaV,5
hns,appY,-1
hns,ascF,-1
hns,ascG,-1
hns,asr,-1
hns,bglB,-1
hns,bglF,-1
hns,bglG,-1
hns,bglJ,-1
hns,bluF,-1
hns,bolA,-1
hns,cadA,-1
hns,cadB,-1
hns,cadC,-1
hns,caiA,-1
hns,caiB,-1
hns,caiC,-1
hns,caiD,-1
hns,caiE,-1
hns,caiF,-1
hns,caiT,-1
hns,cas1,-1
hns,cas2,-1
hns,casA,-1
hns,casB,-1
hns,casC,-1
hns,casD,-1
hns,casE,-1
hns,cbpA,-1
hns,cdgI,-1
hns,chiA,-1
hns,cmoM,1
hns,csgD,-1
hns,csgE,-1
hns,csgF,-1
hns,csgG,-1
hns,csiE,1
hns,cspA,-1
hns,cspD,1
hns,cycA,1
hns,cydA,-1
hns,cydB,-1
hns,cysA,-1
hns,cysG,-1
hns,cysM,-1
hns,cysP,-1
hns,cysU,-1
hns,cysW,-1
hns,dctR,-1
hns,ddlA,-1
hns,degP,-1
hns,dgcJ,-1
hns,dgcT,-1
hns,dgcZ,-1
hns,dosC,-1
hns,dps,-1
hns,entF,1
hns,evgA,-1
hns,evgS,-1
hns,fau,-1
hns,fepE,1
hns,fes,1
hns,fimA,1
hns,fimB,-1
hns,fimC,1
hns,fimD,1
hns,fimE,-1
hns,fimF,1
hns,fimG,1
hns,fimH,1
hns,fimI,1
hns,flhC,1
hns,flhD,1
hns,fliA,1
hns,fliC,1
hns,fliX,1
hns,fliZ,1
hns,ftnA,-1
hns,fucA,-1
hns,gabD,1
hns,gabP,1
hns,gabT,1
hns,gadA,-1
hns,gadB,-1
hns,gadC,-1
hns,gadE,-1
hns,gadF,-1
hns,gadW,-1
hns,gadX,-1
hns,galE,-1
hns,galK,-1
hns,galM,-1
hns,galT,-1
hns,garK,-1
hns,garL,-1
hns,garP,-1
hns,garR,-1
hns,glaH,1
hns,gltT,-1
hns,gltU,5
hns,gltU,5
hns,gltW,5
hns,gltW,5
hns,glvC,-1
hns,gspA,-1
hns,gspB,-1
hns,gspC,-1
hns,gspD,-1
hns,gspE,-1
hns,gspF,-1
hns,gspG,-1
hns,gspH,-1
hns,gspI,-1
hns,gspJ,-1
hns,gspK,-1
hns,gspL,-1
hns,gspM,-1
hns,gspO,-1
hns,gutM,1
hns,gutQ,1
hns,hchA,-1
hns,hdeA,-1
hns,hdeB,-1
hns,hdeD,-1
hns,hdfR,-1
hns,hisJ,1
hns,hisM,1
hns,hisP,1
hns,hisQ,1
hns,hlyE,5
hns,hns,-1
hns,hprR,-1
hns,ileU,5
hns,ileU,5
hns,ileV,5
hns,ileV,5
hns,ilvH,-1
hns,ilvI,-1
hns,iraP,-1
hns,lacA,-1
hns,lacY,-1
hns,lacZ,-1
hns,leuO,-1
hns,lhgD,1
hns,lrp,-1
hns,malE,1
hns,malF,1
hns,malG,1
hns,malH,1
hns,mazE,1
hns,mazF,1
hns,mdtE,-1
hns,mdtF,-1
hns,mdtI,-1
hns,mdtJ,-1
hns,mdtU,-1
hns,micF,-1
hns,mukB,1
hns,mukE,1
hns,mukF,1
hns,nhaA,-1
hns,nhaR,-1
hns,nirB,-1
hns,nirC,-1
hns,nirD,-1
hns,nrdA,-1
hns,nrdB,-1
hns,nrdD,-1
hns,nrdG,-1
hns,osmC,-1
hns,oxc,-1
hns,pagP,-1
hns,pdeC,-1
hns,pdeF,-1
hns,pdeG,-1
hns,pdeI,-1
hns,pdeL,-1
hns,proV,-1
hns,proW,-1
hns,proX,-1
hns,rcsA,-1
hns,rcsB,-1
hns,rcsD,-1
hns,relA,1
hns,rflP,-1
hns,rnpB,-1
hns,rrfB,-1
hns,rrfC,5
hns,rrfC,5
hns,rrfD,5
hns,rrfD,5
hns,rrfF,5
hns,rrfF,5
hns,rrfG,5
hns,rrfG,5
hns,rrfH,5
hns,rrfH,5
hns,rrlB,-1
hns,rrlC,5
hns,rrlC,5
hns,rrlD,5
hns,rrlD,5
hns,rrlG,5
hns,rrlG,5
hns,rrlH,5
hns,rrlH,5
hns,rrsB,-1
hns,rrsC,5
hns,rrsC,5
hns,rrsD,5
hns,rrsD,5
hns,rrsG,5
hns,rrsG,5
hns,rrsH,5
hns,rrsH,5
hns,slp,-1
hns,srlA,1
hns,srlB,1
hns,srlD,1
hns,srlE,1
hns,srlR,1
hns,ssrS,-1
hns,stpA,-1
hns,tcyJ,1
hns,thrV,5
hns,thrV,5
hns,ttdR,-1
hns,ybdZ,1
hns,yciE,-1
hns,yciF,-1
hns,yciG,-1
hns,ydcC,-1
hns,ydeO,-1
hns,ydeP,-1
hns,yfaE,-1
hns,yhiD,-1
hns,yhiM,-1
hns,yjjP,-1
hns,yjjQ,-1
hprR,cusA,1
hprR,cusB,1
hprR,cusC,1
hprR,cusF,1
hprR,cusR,1
hprR,cusS,1
hprR,cyoA,-1
hprR,cyoB,-1
hprR,cyoC,-1
hprR,cyoD,-1
hprR,cyoE,-1
hprR,hiuH,1
hprR,msrP,1
hprR,msrQ,1
hupA,galE,-1
hupA,galK,-1
hupA,galM,-1
hupA,galT,-1
hupA,micF,1
hupA,mtr,-1
hupA,pgm,-1
hupA,seqA,-1
hupA,tyrP,-1
hupB,galE,-1
hupB,galK,-1
hupB,galM,-1
hupB,galT,-1
hupB,micF,1
hupB,mtr,-1
hupB,pgm,-1
hupB,seqA,-1
hupB,tyrP,-1
hyfR,focB,1
hyfR,hyfA,1
hyfR,hyfB,1
hyfR,hyfC,1
hyfR,hyfD,1
hyfR,hyfE,1
hyfR,hyfF,1
hyfR,hyfG,1
hyfR,hyfH,1
hyfR,hyfI,1
hyfR,hyfJ,1
hyfR,hyfR,1
hypT,cydA,1
hypT,cydB,1
hypT,cysH,1
hypT,fecA,-1
hypT,fecB,-1
hypT,fecC,-1
hypT,fecD,-1
hypT,fecE,-1
hypT,metB,1
hypT,metI,1
hypT,metL,1
hypT,metN,1
hypT,metQ,1
ibpA,ibpA,-1
ibpA,ibpB,-1
iclR,aceA,-1
iclR,aceB,-1
iclR,aceK,-1
iclR,iclR,-1
idnR,gntK,-1
idnR,gntU,-1
idnR,idnD,1
idnR,idnK,1
idnR,idnO,1
idnR,idnR,1
idnR,idnT,1
ihfA,aceA,1
ihfA,aceB,1
ihfA,aceK,1
ihfA,acs,-1
ihfA,actP,-1
ihfA,adiA,1
ihfA,amiA,-1
ihfA,atoA,1
ihfA,atoB,1
ihfA,atoD,1
ihfA,atoE,1
ihfA,carA,5
ihfA,carB,5
ihfA,csgD,1
ihfA,csgE,1
ihfA,csgF,1
ihfA,csgG,1
ihfA,csrB,1
ihfA,cycA,1
ihfA,cysG,5
ihfA,cysH,1
ihfA,cysI,1
ihfA,cysJ,1
ihfA,dcuD,1
ihfA,dmsA,-1
ihfA,dmsB,-1
ihfA,dmsC,-1
ihfA,dppA,1
ihfA,dppB,1
ihfA,dppC,1
ihfA,dppD,1
ihfA,dppF,1
ihfA,dps,1
ihfA,dusB,1
ihfA,envZ,-1
ihfA,fhlA,1
ihfA,fimA,1
ihfA,fimB,1
ihfA,fimC,1
ihfA,fimD,1
ihfA,fimF,1
ihfA,fimG,1
ihfA,fimH,1
ihfA,fimI,1
ihfA,fis,1
ihfA,flhC,-1
ihfA,flhD,-1
ihfA,fliA,-1
ihfA,fliZ,-1
ihfA,fnr,1
ihfA,focA,1
ihfA,folA,1
ihfA,gcd,1
ihfA,glcA,1
ihfA,glcB,1
ihfA,glcD,1
ihfA,glcE,1
ihfA,glcF,1
ihfA,glcG,1
ihfA,glmY,1
ihfA,glnH,1
ihfA,glnP,1
ihfA,glnQ,1
ihfA,glpQ,-1
ihfA,glpT,-1
ihfA,gltA,1
ihfA,gltB,1
ihfA,gltD,1
ihfA,gltF,1
ihfA,hemA,1
ihfA,hemF,-1
ihfA,hipA,1
ihfA,hipB,1
ihfA,hpt,-1
ihfA,htrE,1
ihfA,hycA,1
ihfA,hycB,1
ihfA,hycC,1
ihfA,hycD,1
ihfA,hycE,1
ihfA,hycF,1
ihfA,hycG,1
ihfA,hycH,1
ihfA,hycI,1
ihfA,hypA,1
ihfA,hypB,1
ihfA,hypC,1
ihfA,hypD,1
ihfA,hypE,1
ihfA,ibpB,1
ihfA,icd,-1
ihfA,ihfA,-1
ihfA,ihfB,-1
ihfA,ilvA,5
ihfA,ilvD,5
ihfA,ilvE,5
ihfA,ilvL,5
ihfA,ilvM,5
ihfA,ilvX,5
ihfA,lyxK,1
ihfA,micF,-1
ihfA,mtr,-1
ihfA,narG,1
ihfA,narH,1
ihfA,narI,1
ihfA,narJ,1
ihfA,narK,1
ihfA,narS,1
ihfA,ndh,-1
ihfA,nirB,5
ihfA,nirC,5
ihfA,nirD,5
ihfA,norV,5
ihfA,norW,5
ihfA,nrfA,5
ihfA,nrfB,5
ihfA,nrfC,5
ihfA,nrfD,5
ihfA,nrfE,5
ihfA,nrfF,5
ihfA,nrfG,5
ihfA,nuoA,-1
ihfA,nuoB,-1
ihfA,nuoC,-1
ihfA,nuoE,-1
ihfA,nuoF,-1
ihfA,nuoG,-1
ihfA,nuoH,-1
ihfA,nuoI,-1
ihfA,nuoJ,-1
ihfA,nuoK,-1
ihfA,nuoL,-1
ihfA,nuoM,-1
ihfA,nuoN,-1
ihfA,ompC,-1
ihfA,ompF,5
ihfA,ompR,-1
ihfA,osmE,-1
ihfA,osmY,-1
ihfA,paaA,1
ihfA,paaB,1
ihfA,paaC,1
ihfA,paaD,1
ihfA,paaE,1
ihfA,paaF,1
ihfA,paaG,1
ihfA,paaH,1
ihfA,paaI,1
ihfA,paaJ,1
ihfA,paaK,1
ihfA,paaZ,1
ihfA,pflB,1
ihfA,phoU,1
ihfA,plaR,-1
ihfA,prfA,1
ihfA,prmC,1
ihfA,proV,1
ihfA,proW,1
ihfA,proX,1
ihfA,pspA,1
ihfA,pspB,1
ihfA,pspC,1
ihfA,pspD,1
ihfA,pspE,1
ihfA,pspG,1
ihfA,pspH,1
ihfA,pstA,1
ihfA,pstB,1
ihfA,pstC,1
ihfA,pstS,1
ihfA,rpoE,-1
ihfA,rpoH,1
ihfA,rseA,-1
ihfA,rseB,-1
ihfA,rseC,-1
ihfA,rseD,-1
ihfA,rtcA,1
ihfA,rtcB,1
ihfA,sdhX,-1
ihfA,sgbE,1
ihfA,sgbH,1
ihfA,sgbU,1
ihfA,sodA,-1
ihfA,sodB,-1
ihfA,sra,1
ihfA,ssuA,5
ihfA,ssuB,5
ihfA,ssuC,5
ihfA,ssuD,5
ihfA,ssuE,5
ihfA,sucA,-1
ihfA,sucB,-1
ihfA,sucC,-1
ihfA,sucD,-1
ihfA,sufA,1
ihfA,sufB,1
ihfA,sufC,1
ihfA,sufD,1
ihfA,sufE,1
ihfA,sufS,1
ihfA,tcyJ,-1
ihfA,tdcA,1
ihfA,tdcB,1
ihfA,tdcC,1
ihfA,tdcD,1
ihfA,tdcE,1
ihfA,tdcF,1
ihfA,tdcG,1
ihfA,tyrP,-1
ihfA,ubiA,-1
ihfA,ubiC,-1
ihfA,ulaA,-1
ihfA,ulaB,-1
ihfA,ulaC,-1
ihfA,ulaD,-1
ihfA,ulaE,-1
ihfA,ulaF,-1
ihfA,ulaG,-1
ihfA,uspA,1
ihfA,uspB,-1
ihfA,yadV,1
ihfA,yeiL,1
ihfA,yiaK,1
ihfA,yiaL,1
ihfA,yiaM,1
ihfA,yiaN,1
ihfA,yiaO,1
ihfA,yjbE,1
ihfA,yjbF,1
ihfA,yjbG,1
ihfA,yjbH,1
ihfA,yjcH,-1
ihfB,aceA,1
ihfB,aceB,1
ihfB,aceK,1
ihfB,acs,-1
ihfB,actP,-1
ihfB,adiA,1
ihfB,amiA,-1
ihfB,atoA,1
ihfB,atoB,1
ihfB,atoD,1
ihfB,atoE,1
ihfB,carA,5
ihfB,carB,5
ihfB,csgD,1
ihfB,csgE,1
ihfB,csgF,1
ihfB,csgG,1
ihfB,csrB,1
ihfB,cycA,1
ihfB,cysG,5
ihfB,cysH,1
ihfB,cysI,1
ihfB,cysJ,1
ihfB,dcuD,1
ihfB,dmsA,-1
ihfB,dmsB,-1
ihfB,dmsC,-1
ihfB,dppA,1
ihfB,dppB,1
ihfB,dppC,1
ihfB,dppD,1
ihfB,dppF,1
ihfB,dps,1
ihfB,dusB,1
ihfB,envZ,-1
ihfB,fhlA,1
ihfB,fimA,1
ihfB,fimB,1
ihfB,fimC,1
ihfB,fimD,1
ihfB,fimF,1
ihfB,fimG,1
ihfB,fimH,1
ihfB,fimI,1
ihfB,fis,1
ihfB,flhC,-1
ihfB,flhD,-1
ihfB,fliA,-1
ihfB,fliZ,-1
ihfB,fnr,1
ihfB,focA,1
ihfB,folA,1
ihfB,gcd,1
ihfB,glcA,1
ihfB,glcB,1
ihfB,glcD,1
ihfB,glcE,1
ihfB,glcF,1
ihfB,glcG,1
ihfB,glmY,1
ihfB,glnH,1
ihfB,glnP,1
ihfB,glnQ,1
ihfB,glpQ,-1
ihfB,glpT,-1
ihfB,gltA,1
ihfB,gltB,1
ihfB,gltD,1
ihfB,gltF,1
ihfB,hemA,1
ihfB,hemF,-1
ihfB,hipA,1
ihfB,hipB,1
ihfB,hpt,-1
ihfB,htrE,1
ihfB,hycA,1
ihfB,hycB,1
ihfB,hycC,1
ihfB,hycD,1
ihfB,hycE,1
ihfB,hycF,1
ihfB,hycG,1
ihfB,hycH,1
ihfB,hycI,1
ihfB,hypA,1
ihfB,hypB,1
ihfB,hypC,1
ihfB,hypD,1
ihfB,hypE,1
ihfB,ibpB,1
ihfB,icd,-1
ihfB,ihfA,-1
ihfB,ihfB,-1
ihfB,ilvA,5
ihfB,ilvD,5
ihfB,ilvE,5
ihfB,ilvL,5
ihfB,ilvM,5
ihfB,ilvX,5
ihfB,lyxK,1
ihfB,micF,-1
ihfB,mtr,-1
ihfB,narG,1
ihfB,narH,1
ihfB,narI,1
ihfB,narJ,1
ihfB,narK,1
ihfB,narS,1
ihfB,ndh,-1
ihfB,nirB,5
ihfB,nirC,5
ihfB,nirD,5
ihfB,norV,5
ihfB,norW,5
ihfB,nrfA,5
ihfB,nrfB,5
ihfB,nrfC,5
ihfB,nrfD,5
ihfB,nrfE,5
ihfB,nrfF,5
ihfB,nrfG,5
ihfB,nuoA,-1
ihfB,nuoB,-1
ihfB,nuoC,-1
ihfB,nuoE,-1
ihfB,nuoF,-1
ihfB,nuoG,-1
ihfB,nuoH,-1
ihfB,nuoI,-1
ihfB,nuoJ,-1
ihfB,nuoK,-1
ihfB,nuoL,-1
ihfB,nuoM,-1
ihfB,nuoN,-1
ihfB,ompC,-1
ihfB,ompF,5
ihfB,ompR,-1
ihfB,osmE,-1
ihfB,osmY,-1
ihfB,paaA,1
ihfB,paaB,1
ihfB,paaC,1
ihfB,paaD,1
ihfB,paaE,1
ihfB,paaF,1
ihfB,paaG,1
ihfB,paaH,1
ihfB,paaI,1
ihfB,paaJ,1
ihfB,paaK,1
ihfB,paaZ,1
ihfB,pflB,1
ihfB,phoU,1
ihfB,plaR,-1
ihfB,prfA,1
ihfB,prmC,1
ihfB,proV,1
ihfB,proW,1
ihfB,proX,1
ihfB,pspA,1
ihfB,pspB,1
ihfB,pspC,1
