"","FBL","No_FBL","Inhibiting","Activating","Size2","Size3","Size4","Size5","Size6"
"444",0,1,0,0,0,0,0,0,0
"445",0,1,0,0,0,0,0,0,0
"446",1,0,0.260162601626016,0.739837398373985,0.016260162601626,0.032520325203252,0.292682926829268,0.658536585365854,0
"447",1,0,0,1,0.2,0,0.6,0.2,0
"448",1,0,0.362745098039215,0.637254901960783,0.0245098039215686,0.0490196078431372,0.264705882352941,0.661764705882352,0
"449",1,0,0.999999999999999,0,0.021505376344086,0.032258064516129,0.311827956989247,0.634408602150537,0
"450",1,0,0,1,0.0769230769230769,0.153846153846154,0.615384615384615,0.153846153846154,0
"451",0,1,0,0,0,0,0,0,0
"452",0,1,0,0,0,0,0,0,0
"453",0,1,0,0,0,0,0,0,0
"454",1,0,0.647058823529412,0.352941176470588,0.0352941176470588,0.0705882352941176,0.270588235294118,0.623529411764706,0
"455",0,1,0,0,0,0,0,0,0
"456",1,0,0.542857142857143,0.457142857142857,0.0285714285714286,0.0714285714285714,0.271428571428571,0.628571428571428,0
