"","V1","FFL","No_FFL","C_Ho_N","C_Ho_P","C_He_N","C_He_N.1","I_Ho_N","I_Ho_P","I_He_N","I_He_N.1","NP_X"
"1364","lysO",1,0,0,0,0,0,0,0,1,0,0
"1365","metY",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"1366","rimP",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"1367","yaaU",0,1,0,0,0,0,0,0,0,0,0
"1368","ydgI",0,1,0,0,0,0,0,0,0,0,0
"1369","yfcC",1,0,0,0,0,0,1,0,0,0,0
"1370","yhcC",0,1,0,0,0,0,0,0,0,0,0
"1371","arsB",1,0,0,0,0,0,0,0,1,0,0
"1372","arsC",1,0,0,0,0,0,0,0,1,0,0
"1373","ascB",1,0,0,1,0,0,0,0,0,0,0
"1374","mnmG",1,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0
"1375","atoA",1,0,0,0,0,0,0,1,0,0,0
"1376","atoB",1,0,0,0,0,0,0,1,0,0,0
"1377","atoD",1,0,0,0,0,0,0,1,0,0,0
"1378","atoE",1,0,0,0,0,0,0,1,0,0,0
"1379","baeS",1,0,0,1,0,0,0,0,0,0,0
"1380","mdtA",1,0,0,1,0,0,0,0,0,0,0
"1381","mdtB",1,0,0,1,0,0,0,0,0,0,0
"1382","mdtD",1,0,0,1,0,0,0,0,0,0,0
"1383","arnA",0,1,0,0,0,0,0,0,0,0,0
"1384","arnC",0,1,0,0,0,0,0,0,0,0,0
"1385","arnD",0,1,0,0,0,0,0,0,0,0,0
"1386","arnE",0,1,0,0,0,0,0,0,0,0,0
"1387","arnF",0,1,0,0,0,0,0,0,0,0,0
"1388","arnT",0,1,0,0,0,0,0,0,0,0,0
"1389","eptA",0,1,0,0,0,0,0,0,0,0,0
"1390","qseC",1,0,0,1,0,0,0,0,0,0,0
"1391","tomB",1,0,0,0.5,0,0,0,0,0.5,0,0
"1392","bglF",1,0,0.0588235294117647,0.411764705882353,0,0.470588235294118,0.0588235294117647,0,0,0,0
"1393","yecT",0,1,0,0,0,0,0,0,0,0,0
"1394","yehF",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1395","ygiZ",0,1,0,0,0,0,0,0,0,0,0
"1396","yidL",0,1,0,0,0,0,0,0,0,0,0
"1397","ynbA",0,1,0,0,0,0,0,0,0,0,0
"1398","ynbB",0,1,0,0,0,0,0,0,0,0,0
"1399","ynbC",0,1,0,0,0,0,0,0,0,0,0
"1400","ynbD",0,1,0,0,0,0,0,0,0,0,0
"1401","ynjI",0,1,0,0,0,0,0,0,0,0,0
"1402","ariR",1,0,0,0.75,0,0,0,0,0.25,0,0
"1403","ymgC",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1404","ampC",0,1,0,0,0,0,0,0,0,0,0
"1405","fimH",1,0,0,0.5,0,0,0,0.5,0,0,0
"1406","csgB",1,0,0,0.3,0.1,0.3,0,0,0.3,0,0
"1407","cspC",1,0,0,0,0,0,0,0,1,0,0
"1408","yobF",1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0
"1409","fixA",1,0,0,1,0,0,0,0,0,0,0
"1410","fixB",1,0,0,1,0,0,0,0,0,0,0
"1411","fixC",1,0,0,1,0,0,0,0,0,0,0
"1412","fixX",1,0,0,1,0,0,0,0,0,0,0
"1413","tauD",1,0,0,1,0,0,0,0,0,0,0
"1414","gudX",1,0,0,0,0,1,0,0,0,0,0
"1415","rnpB",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"1416","ybhR",1,0,0,0,0,0,0,0,1,0,0
"1417","ybhS",1,0,0,0,0,0,0,0,1,0,0
"1418","chbA",0,1,0,0,0,0,0,0,0,0,0
"1419","chbB",0,1,0,0,0,0,0,0,0,0,0
"1420","chbC",0,1,0,0,0,0,0,0,0,0,0
"1421","chbF",0,1,0,0,0,0,0,0,0,0,0
"1422","chbG",0,1,0,0,0,0,0,0,0,0,0
"1423","chiP",0,1,0,0,0,0,0,0,0,0,0
"1424","chiQ",0,1,0,0,0,0,0,0,0,0,0
"1425","chiZ",0,1,0,0,0,0,0,0,0,0,0
"1426","ybdM",0,1,0,0,0,0,0,0,0,0,0
"1427","skp",1,0,0,0,0,0,0,0.5,0.5,0,0
"1428","ampH",0,1,0,0,0,0,0,0,0,0,0
"1429","bacA",1,0,0,0,0,0,0,1,0,0,0
"1430","bamE",1,0,0,0,0,1,0,0,0,0,0
"1431","casA",1,0,0,0.444444444444444,0,0.222222222222222,0,0.111111111111111,0.222222222222222,0,0
"1432","dgcZ",1,0,0,0.428571428571429,0,0.142857142857143,0,0.142857142857143,0.285714285714286,0,0
"1433","dgt",0,1,0,0,0,0,0,0,0,0,0
"1434","eamA",0,1,0,0,0,0,0,0,0,0,0
"1435","epmB",0,1,0,0,0,0,0,0,0,0,0
"1436","ettA",0,1,0,0,0,0,0,0,0,0,0
"1437","fabZ",1,0,0,0,0,0,0,1,0,0,0
"1438","frc",1,0,0,1,0,0,0,0,0,0,0
"1439","gstA",0,1,0,0,0,0,0,0,0,0,0
"1440","ldtD",0,1,0,0,0,0,0,0,0,0,0
"1441","metC",1,0,0,0.5,0,0,0,0,0.5,0,0
"1442","motR",0,1,0,0,0,0,0,0,0,0,0
"1443","mscM",1,0,0,0,0,1,0,0,0,0,0
"1444","mzrA",1,0,0,0.75,0,0,0,0.25,0,0,0
"1445","pdeB",0,1,0,0,0,0,0,0,0,0,0
"1446","plsB",1,0,0,0,0,1,0,0,0,0,0
"1447","ppiD",1,0,0,1,0,0,0,0,0,0,0
"1448","qmcA",0,1,0,0,0,0,0,0,0,0,0
"1449","rseD",1,0,0,0.428571428571428,0,0,0.142857142857143,0.0714285714285714,0.357142857142857,0,0
"1450","shoB",1,0,0,0,0,0,0,0,1,0,0
"1451","srkA",1,0,0,1,0,0,0,0,0,0,0
"1452","yacH",0,1,0,0,0,0,0,0,0,0,0
"1453","yddG",1,0,0,1,0,0,0,0,0,0,0
"1454","ydeE",1,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0
"1455","yhdJ",0,1,0,0,0,0,0,0,0,0,0
"1456","cysG",1,0,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.333333333333333,0,0
"1457","epd",1,0,0,0.5,0,0,0,0.25,0,0.25,0
"1458","fruK",0,1,0,0,0,0,0,0,0,0,0
"1459","gapA",1,0,0,0.625,0,0,0,0.125,0.125,0.125,0
"1460","hypF",1,0,0,1,0,0,0,0,0,0,0
"1461","mpl",1,0,0,0.5,0,0,0,0.25,0,0.25,0
"1462","mtlR",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"1463","nirC",1,0,0.222222222222222,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0.333333333333333,0,0
"1464","pfkA",1,0,0,1,0,0,0,0,0,0,0
"1465","ppc",0,1,0,0,0,0,0,0,0,0,0
"1466","sgrT",1,0,0,0.833333333333333,0,0,0,0.166666666666667,0,0,0
"1467","cbrA",0,1,0,0,0,0,0,0,0,0,0
"1468","cbrB",0,1,0,0,0,0,0,0,0,0,0
"1469","creD",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1470","nudF",0,1,0,0,0,0,0,0,0,0,0
"1471","abgR",0,1,0,0,0,0,0,0,0,0,0
"1472","actP",1,0,0.153846153846154,0.230769230769231,0,0.0769230769230769,0.153846153846154,0.0769230769230769,0.307692307692308,0,0
"1473","ampE",0,1,0,0,0,0,0,0,0,0,0
"1474","arfB",0,1,0,0,0,0,0,0,0,0,0
"1475","azuC",1,0,0,0,0,0,0,0,1,0,0
"1476","bidA",1,0,0,0.571428571428571,0.142857142857143,0,0,0,0.285714285714286,0,0
"1477","cas1",1,0,0,0.5,0,0.2,0,0.1,0.2,0,0
"1478","cas2",1,0,0,0.5,0,0.2,0,0.1,0.2,0,0
"1479","cas3",1,0,0,1,0,0,0,0,0,0,0
"1480","casB",1,0,0,0.375,0,0.25,0,0.125,0.25,0,0
"1481","casC",1,0,0,0.375,0,0.25,0,0.125,0.25,0,0
"1482","casD",1,0,0,0.5,0,0.2,0,0.1,0.2,0,0
"1483","casE",1,0,0,0.5,0,0.2,0,0.1,0.2,0,0
"1484","cpdB",1,0,0,1,0,0,0,0,0,0,0
"1485","csrC",1,0,0,0,0,0,0,0,0,1,0
"1486","cstA",1,0,0,0.5,0,0,0,0,0.5,0,0
"1487","dgoD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1488","dgoT",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1489","dsdA",1,0,0,1,0,0,0,0,0,0,0
"1490","dusB",1,0,0,0.0909090909090909,0,0.272727272727273,0.0909090909090909,0.181818181818182,0.363636363636364,0,0
"1491","ebgA",1,0,0,1,0,0,0,0,0,0,0
"1492","ebgC",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"1493","entH",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1494","envZ",1,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0
"1495","feaB",1,0,0,0.75,0,0.25,0,0,0,0,0
"1496","fiu",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1497","frlA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1498","frlB",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1499","frlC",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1500","frlD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1501","fucA",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0.166666666666667,0,0
"1502","fucO",1,0,0,1,0,0,0,0,0,0,0
"1503","fucP",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"1504","gabD",1,0,0,0.625,0,0,0,0.375,0,0,0
"1505","gabP",1,0,0,0.625,0,0,0,0.375,0,0,0
"1506","gabT",1,0,0,0.625,0,0,0,0.375,0,0,0
"1507","gcd",1,0,0,0.25,0,0,0,0.5,0.25,0,0
"1508","hicA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1509","hlyE",1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0
"1510","hofB",1,0,0,1,0,0,0,0,0,0,0
"1511","hofC",1,0,0,1,0,0,0,0,0,0,0
"1512","hofM",1,0,0,0,0,0,0,1,0,0,0
"1513","hofN",1,0,0,0,0,0,0,1,0,0,0
"1514","hofO",1,0,0,0,0,0,0,1,0,0,0
"1515","hofP",1,0,0,0,0,0,0,1,0,0,0
"1516","hyfA",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1517","hyfB",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1518","hyfC",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1519","hyfE",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1520","hyfF",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1521","hyfG",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1522","hyfH",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1523","hyfI",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1524","hyfJ",1,0,0,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0
"1525","lacY",1,0,0,0,0,0,0,0,1,0,0
"1526","lacZ",1,0,0,0,0,0,0,0,1,0,0
"1527","lgoD",1,0,0,0,0.25,0,0.5,0,0.25,0,0
"1528","lgoR",1,0,0,0.2,0.2,0,0.4,0,0.2,0,0
"1529","lhgD",1,0,0,0,0,0,0,1,0,0,0
"1530","lsrA",1,0,0,0,0,0,0,0.5,0.5,0,0
"1531","lsrB",1,0,0,0,0,0,0,0.5,0.5,0,0
"1532","lsrC",1,0,0,0,0,0,0,0.5,0.5,0,0
"1533","lsrD",1,0,0,0,0,0,0,0.5,0.5,0,0
"1534","lsrF",1,0,0,0,0,0,0,0.5,0.5,0,0
"1535","lsrG",1,0,0,0,0,0,0,0.5,0.5,0,0
"1536","lsrK",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1537","malX",1,0,0,0.5,0,0,0,0,0.5,0,0
"1538","malY",1,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0
"1539","melB",1,0,0,1,0,0,0,0,0,0,0
"1540","mhpD",1,0,0,1,0,0,0,0,0,0,0
"1541","mhpE",1,0,0,1,0,0,0,0,0,0,0
"1542","mhpF",1,0,0,1,0,0,0,0,0,0,0
"1543","mokB",0,1,0,0,0,0,0,0,0,0,0
"1544","murP",1,0,0,0.4,0,0,0,0.2,0.4,0,0
"1545","murQ",1,0,0,0.4,0,0,0,0.2,0.4,0,0
"1546","nadC",0,1,0,0,0,0,0,0,0,0,0
"1547","nanC",1,0,0,0,1,0,0,0,0,0,0
"1548","nanK",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1549","nanM",0,1,0,0,0,0,0,0,0,0,0
"1550","nanQ",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1551","nanS",0,1,0,0,0,0,0,0,0,0,0
"1552","nfuA",1,0,0,0.6,0,0,0,0,0.4,0,0
"1553","nlpE",0,1,0,0,0,0,0,0,0,0,0
"1554","ortT",1,0,0,0,1,0,0,0,0,0,0
"1555","paaA",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1556","paaB",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1557","paaC",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1558","paaD",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1559","paaE",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1560","paaF",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1561","paaG",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1562","paaH",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1563","paaI",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1564","paaJ",1,0,0,0.4,0,0,0,0.4,0.2,0,0
"1565","paaK",1,0,0,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0.285714285714286,0,0
"1566","paaZ",1,0,0,0,0,0,0,1,0,0,0
"1567","patZ",1,0,0,1,0,0,0,0,0,0,0
"1568","ppdD",1,0,0,1,0,0,0,0,0,0,0
"1569","preA",1,0,0,1,0,0,0,0,0,0,0
"1570","preT",1,0,0,1,0,0,0,0,0,0,0
"1571","psuG",0,1,0,0,0,0,0,0,0,0,0
"1572","psuK",0,1,0,0,0,0,0,0,0,0,0
"1573","raiA",1,0,0,1,0,0,0,0,0,0,0
"1574","raiZ",0,1,0,0,0,0,0,0,0,0,0
"1575","rhaA",1,0,0,1,0,0,0,0,0,0,0
"1576","rhaB",1,0,0,1,0,0,0,0,0,0,0
"1577","rspA",0,1,0,0,0,0,0,0,0,0,0
"1578","rspB",0,1,0,0,0,0,0,0,0,0,0
"1579","secB",1,0,0,1,0,0,0,0,0,0,0
"1580","sgcA",0,1,0,0,0,0,0,0,0,0,0
"1581","sgcB",0,1,0,0,0,0,0,0,0,0,0
"1582","sgcC",0,1,0,0,0,0,0,0,0,0,0
"1583","sgcE",0,1,0,0,0,0,0,0,0,0,0
"1584","sgcQ",0,1,0,0,0,0,0,0,0,0,0
"1585","sgcR",0,1,0,0,0,0,0,0,0,0,0
"1586","tnaA",1,0,0,0.75,0,0,0,0,0.25,0,0
"1587","trxA",1,0,0,0,0,0,0,0,1,0,0
"1588","uhpT",1,0,0,1,0,0,0,0,0,0,0
"1589","ulaA",1,0,0,0.25,0,0,0.5,0,0.25,0,0
"1590","ulaB",1,0,0,0.25,0,0,0.5,0,0.25,0,0
"1591","ulaF",1,0,0,0.25,0,0,0.5,0,0.25,0,0
"1592","umpH",1,0,0,0,0,0,0,0,1,0,0
"1593","xylF",1,0,0,0.25,0.25,0.5,0,0,0,0,0
"1594","xylG",1,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"1595","xylH",1,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"1596","yaeQ",0,1,0,0,0,0,0,0,0,0,0
"1597","yeiP",0,1,0,0,0,0,0,0,0,0,0
"1598","yeiW",0,1,0,0,0,0,0,0,0,0,0
"1599","ygcW",0,1,0,0,0,0,0,0,0,0,0
"1600","ygeW",0,1,0,0,0,0,0,0,0,0,0
"1601","yiaL",1,0,0,0.3,0.2,0,0,0.4,0.1,0,0
"1602","yiaM",1,0,0,0.3,0.2,0,0,0.4,0.1,0,0
"1603","yiaN",1,0,0,0.3,0.2,0,0,0.4,0.1,0,0
"1604","yiaO",1,0,0,0.3,0.2,0,0,0.4,0.1,0,0
"1605","yjhG",0,1,0,0,0,0,0,0,0,0,0
"1606","yjhH",0,1,0,0,0,0,0,0,0,0,0
"1607","yjhI",0,1,0,0,0,0,0,0,0,0,0
"1608","ykgR",1,0,0,1,0,0,0,0,0,0,0
"1609","zraS",1,0,0,1,0,0,0,0,0,0,0
"1610","dgcC",1,0,0,1,0,0,0,0,0,0,0
"1611","ubiT",0,1,0,0,0,0,0,0,0,0,0
"1612","yihT",1,0,0,0,0,0,0,0,1,0,0
"1613","yihU",1,0,0,0,0,0,0,0,1,0,0
"1614","yihV",1,0,0,0,0,0,0,0,1,0,0
"1615","dgcI",0,1,0,0,0,0,0,0,0,0,0
"1616","idlP",1,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.5,0,0
"1617","moaA",0,1,0,0,0,0,0,0,0,0,0
"1618","moaC",0,1,0,0,0,0,0,0,0,0,0
"1619","moaD",0,1,0,0,0,0,0,0,0,0,0
"1620","pdeI",0,1,0,0,0,0,0,0,0,0,0
"1621","pgaA",1,0,0,0,0.5,0.5,0,0,0,0,0
"1622","pgaB",1,0,0,0,0,1,0,0,0,0,0
"1623","pgaC",1,0,0,0,0,1,0,0,0,0,0
"1624","pgaD",1,0,0,0,0,1,0,0,0,0,0
"1625","cusA",1,0,0,1,0,0,0,0,0,0,0
"1626","cusB",1,0,0,1,0,0,0,0,0,0,0
"1627","cusF",1,0,0,1,0,0,0,0,0,0,0
"1628","cusS",1,0,0,1,0,0,0,0,0,0,0
"1629","luxS",1,0,0,0,0,0.5,0,0,0.5,0,0
"1630","tcyP",0,1,0,0,0,0,0,0,0,0,0
"1631","yfbR",0,1,0,0,0,0,0,0,0,0,0
"1632","ygeH",1,0,0,1,0,0,0,0,0,0,0
"1633","cyuA",0,1,0,0,0,0,0,0,0,0,0
"1634","cyuP",0,1,0,0,0,0,0,0,0,0,0
"1635","dicB",0,1,0,0,0,0,0,0,0,0,0
"1636","dicC",0,1,0,0,0,0,0,0,0,0,0
"1637","insD7",0,1,0,0,0,0,0,0,0,0,0
"1638","intQ",0,1,0,0,0,0,0,0,0,0,0
"1639","ydfD",0,1,0,0,0,0,0,0,0,0,0
"1640","ydfW",0,1,0,0,0,0,0,0,0,0,0
"1641","ydfX",0,1,0,0,0,0,0,0,0,0,0
"1642","alaV",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1643","argX",1,0,0,1,0,0,0,0,0,0,0
"1644","csrB",1,0,0,0.375,0,0,0,0.625,0,0,0
"1645","dnaG",1,0,0,0,0,0.5,0,0,0.5,0,0
"1646","fabD",1,0,0,0.25,0,0.5,0,0,0.25,0,0
"1647","fabG",1,0,0,0.25,0,0.5,0,0,0.25,0,0
"1648","folK",1,0,0,0.25,0,0.25,0,0,0.25,0.25,0
"1649","gluQ",1,0,0,0,0,0.5,0,0,0.5,0,0
"1650","hisB",1,0,0,0.5,0,0,0,0.5,0,0,0
"1651","hisD",0,1,0,0,0,0,0,0,0,0,0
"1652","hisG",0,1,0,0,0,0,0,0,0,0,0
"1653","hisR",1,0,0,1,0,0,0,0,0,0,0
"1654","ileV",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1655","isrC",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"1656","leuT",1,0,0,1,0,0,0,0,0,0,0
"1657","livJ",1,0,0,0.5,0,0,0,0.5,0,0,0
"1658","obgE",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1659","proM",1,0,0,1,0,0,0,0,0,0,0
"1660","rpmJ",1,0,0,0,0,0,1,0,0,0,0
"1661","rpoB",1,0,0,0,0,0,1,0,0,0,0
"1662","rpoC",1,0,0,0,0,0,1,0,0,0,0
"1663","rpoZ",1,0,0,0,0,0.5,0,0,0.5,0,0
"1664","rrfA",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1665","rrfB",1,0,0,0.3,0,0.2,0.1,0,0.4,0,0
"1666","rrfC",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1667","rrfD",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1668","rrfE",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1669","rrfF",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1670","rrfG",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1671","rrfH",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1672","rrlA",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1673","rrlB",1,0,0,0.3,0,0.2,0.1,0,0.4,0,0
"1674","rrlC",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1675","rrlD",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1676","rrlE",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1677","rrlG",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1678","rrlH",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1679","rrsA",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1680","rrsB",1,0,0,0.3,0,0.2,0.1,0,0.4,0,0
"1681","rrsC",1,0,0,0.428571428571429,0,0.285714285714286,0,0,0.285714285714286,0,0
"1682","rrsD",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1683","rrsE",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1684","rrsG",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1685","rrsH",1,0,0,0.5,0,0.333333333333333,0,0,0.166666666666667,0,0
"1686","secY",1,0,0,0,0,0,1,0,0,0,0
"1687","sroA",1,0,0,0.25,0,0,0,0.25,0.5,0,0
"1688","thiB",1,0,0,0.25,0,0,0,0.25,0.5,0,0
"1689","thiP",1,0,0,0.25,0,0,0,0.25,0.5,0,0
"1690","thiQ",1,0,0,0.25,0,0,0,0.25,0.5,0,0
"1691","thrB",1,0,0,0.5,0,0,0,0.5,0,0,0
"1692","tufA",1,0,0,0.333333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0
"1693","ytiC",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1694","ytiD",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1695","polA",1,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"1696","uvrB",1,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0
"1697","yjeV",1,0,0,0,0,0,0,0,1,0,0
"1698","emrK",1,0,0,0,0.5,0.5,0,0,0,0,0
"1699","emrY",0,1,0,0,0,0,0,0,0,0,0
"1700","oxc",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1701","safA",1,0,0,0.285714285714286,0,0,0.142857142857143,0,0.571428571428571,0,0
"1702","ydeP",1,0,0,0.4,0,0.4,0,0,0.2,0,0
"1703","yegR",1,0,0,0.5,0,0.5,0,0,0,0,0
"1704","yfdV",1,0,0,0.5,0,0,0,0.5,0,0,0
"1705","yfdX",1,0,0,1,0,0,0,0,0,0,0
"1706","fadM",0,1,0,0,0,0,0,0,0,0,0
"1707","tynA",1,0,0,1,0,0,0,0,0,0,0
"1708","hycA",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1709","hycB",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1710","hycC",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1711","hycD",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1712","hycE",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1713","hycF",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1714","hycG",1,0,0,0.428571428571429,0,0.285714285714286,0,0.285714285714286,0,0,0
"1715","hydN",1,0,0,1,0,0,0,0,0,0,0
"1716","sfmA",0,1,0,0,0,0,0,0,0,0,0
"1717","sfmC",0,1,0,0,0,0,0,0,0,0,0
"1718","alaW",1,0,0,1,0,0,0,0,0,0,0
"1719","apaH",0,1,0,0,0,0,0,0,0,0,0
"1720","argU",1,0,0,1,0,0,0,0,0,0,0
"1721","argW",1,0,0,1,0,0,0,0,0,0,0
"1722","aspV",1,0,0,1,0,0,0,0,0,0,0
"1723","fau",1,0,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0,0.428571428571429,0,0
"1724","glnU",1,0,0,1,0,0,0,0,0,0,0
"1725","glnV",1,0,0,1,0,0,0,0,0,0,0
"1726","glnX",1,0,0,1,0,0,0,0,0,0,0
"1727","glyT",1,0,0,1,0,0,0,0,0,0,0
"1728","glyU",1,0,0,1,0,0,0,0,0,0,0
"1729","gyrB",1,0,0,0.5,0,0,0,0,0.5,0,0
"1730","leuP",1,0,0,1,0,0,0,0,0,0,0
"1731","leuQ",1,0,0,1,0,0,0,0,0,0,0
"1732","leuV",1,0,0,1,0,0,0,0,0,0,0
"1733","leuX",1,0,0,1,0,0,0,0,0,0,0
"1734","lysV",1,0,0,1,0,0,0,0,0,0,0
"1735","narS",1,0,0,0.454545454545455,0,0,0,0.272727272727273,0.272727272727273,0,0
"1736","nrfF",1,0,0,0.6,0,0,0,0.2,0.2,0,0
"1737","nrfG",1,0,0,0.6,0,0,0,0.2,0.2,0,0
"1738","pheU",1,0,0,1,0,0,0,0,0,0,0
"1739","pheV",1,0,0,1,0,0,0,0,0,0,0
"1740","proK",1,0,0,1,0,0,0,0,0,0,0
"1741","proL",1,0,0,1,0,0,0,0,0,0,0
"1742","rsmA",0,1,0,0,0,0,0,0,0,0,0
"1743","serX",1,0,0,1,0,0,0,0,0,0,0
"1744","ssrS",1,0,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0,0.428571428571429,0,0
"1745","thrT",1,0,0,1,0,0,0,0,0,0,0
"1746","thrU",1,0,0,1,0,0,0,0,0,0,0
"1747","thrW",1,0,0,1,0,0,0,0,0,0,0
"1748","tpr",1,0,0,1,0,0,0,0,0,0,0
"1749","tufB",1,0,0,1,0,0,0,0,0,0,0
"1750","tyrU",1,0,0,1,0,0,0,0,0,0,0
"1751","valT",1,0,0,1,0,0,0,0,0,0,0
"1752","valU",1,0,0,1,0,0,0,0,0,0,0
"1753","valX",1,0,0,1,0,0,0,0,0,0,0
"1754","valY",1,0,0,1,0,0,0,0,0,0,0
"1755","yeaR",1,0,0,0.5,0,0,0,0,0.5,0,0
"1756","yoaG",1,0,0,0.5,0,0,0,0,0.5,0,0
