"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"1328","yhdT",0,1,0,0,0,0,0,0,0,0,0
"1329","ydbJ",0,1,0,0,0,0,0,0,0,0,0
"1330","waaA",1,0,0,0,0,0,0,0,0,0,1
"1331","menE",0,1,0,0,0,0,0,0,0,0,0
"1332","yobD",0,1,0,0,0,0,0,0,0,0,0
"1333","creB",1,0,0,0,0,0,0,0,0,0,1
"1334","narP",0,1,0,0,0,0,0,0,0,0,0
"1335","yciA",0,1,0,0,0,0,0,0,0,0,0
"1336","yjiX",0,1,0,0,0,0,0,0,0,0,0
"1337","clpB",1,0,0,0,0,0,0,0,0,0,1
"1338","prfA",1,0,0,0,0,0,0,0.25,0.25,0,0.5
"1339","valS",1,0,0,0,0,0,0,0,0,0,1
"1340","rho",0,1,0,0,0,0,0,0,0,0,0
"1341","yibN",1,0,0,0,0,0,0,0,0,0,1
"1342","recR",0,1,0,0,0,0,0,0,0,0,0
"1343","dacA",0,1,0,0,0,0,0,0,0,0,0
"1344","recF",1,0,0,0,0,0,0,0,0,0,1
"1345","evgS",1,0,0,0,0,0,0,0,0,0,1
"1346","ileS",1,0,0,0,0,0,0,0,0,0,1
"1347","ispG",0,1,0,0,0,0,0,0,0,0,0
"1348","ygaZ",0,1,0,0,0,0,0,0,0,0,0
"1349","gyrA",1,0,0,0,0,0,0,0,0,0,1
"1350","yqaA",0,1,0,0,0,0,0,0,0,0,0
"1351","rfbA",0,1,0,0,0,0,0,0,0,0,0
"1352","yjjA",0,1,0,0,0,0,0,0,0,0,0
"1353","blr",0,1,0,0,0,0,0,0,0,0,0
"1354","katE",1,0,0,0,0,0,0,0,0,0,1
"1355","ibpA",1,0,0,0,0,0,0,0,0,0,1
"1356","lolB",0,1,0,0,0,0,0,0,0,0,0
"1357","yggT",0,1,0,0,0,0,0,0,0,0,0
"1358","ydgK",0,1,0,0,0,0,0,0,0,0,0
"1359","proP",1,0,0,0,0,0,0,0,0,0,1
"1360","yccS",0,1,0,0,0,0,0,0,0,0,0
"1361","sspB",0,1,0,0,0,0,0,0,0,0,0
"1362","ygiM",1,0,0,0,0,0,0,0,0,0,1
"1363","proY",0,1,0,0,0,0,0,0,0,0,0
"1364","atpH",1,0,0,0,0,0,0,0,0,0,1
"1365","yjeH",1,0,0,0,0,0,0,0,0,0,1
"1366","ybcI",0,1,0,0,0,0,0,0,0,0,0
"1367","acrD",1,0,0,0.25,0,0,0,0,0,0,0.75
"1368","holC",0,1,0,0,0,0,0,0,0,0,0
"1369","yoaE",0,1,0,0,0,0,0,0,0,0,0
"1370","acpT",0,1,0,0,0,0,0,0,0,0,0
"1371","dacB",0,1,0,0,0,0,0,0,0,0,0
"1372","accB",1,0,0,0,0,0,0,0,0,0,1
"1373","dnaE",0,1,0,0,0,0,0,0,0,0,0
"1374","rdgC",0,1,0,0,0,0,0,0,0,0,0
"1375","yehM",0,1,0,0,0,0,0,0,0,0,0
"1376","usg",0,1,0,0,0,0,0,0,0,0,0
"1377","xseA",1,0,0,0,0,0,0,0,0,0,1
"1378","gudD",0,1,0,0,0,0,0,0,0,0,0
"1379","nrdA",1,0,0,0,0,0,0,0,0,0,1
"1380","ygeA",1,0,0,0,0,0,0,0,0,0,1
"1381","evgA",1,0,0,0,0,0,0,0,0,0,1
"1382","aat",0,1,0,0,0,0,0,0,0,0,0
"1383","rpsU",1,0,0,0,0,0,0,0,0,0,1
"1384","yfcO",0,1,0,0,0,0,0,0,0,0,0
"1385","menF",0,1,0,0,0,0,0,0,0,0,0
"1386","ispD",0,1,0,0,0,0,0,0,0,0,0
"1387","tdk",0,1,0,0,0,0,0,0,0,0,0
"1388","aroK",1,0,0,0,0,0,0,0,0,0,1
"1389","cydA",1,0,0,0,0,0,0,0,0,0,1
"1390","aphA",0,1,0,0,0,0,0,0,0,0,0
"1391","truB",1,0,0,0,0,0,0,0,0,0,1
"1392","tyrP",1,0,0,0,0,0,0.5,0,0,0,0.5
"1393","coaA",0,1,0,0,0,0,0,0,0,0,0
"1394","yheO",0,1,0,0,0,0,0,0,0,0,0
"1395","trxC",1,0,0,0,0,0,0,0,0,0,1
"1396","purE",1,0,0,0,0,0,0,0,0,0,1
"1397","hycH",1,0,0,0.285714285714286,0,0.285714285714286,0,0.285714285714286,0,0,0.142857142857143
"1398","hisH",1,0,0,0,0,0,0,0,0,0,1
"1399","yaiA",1,0,0,0,0,0,0,0,0,0,1
"1400","ibpB",1,0,0,0.25,0,0,0,0.25,0,0,0.5
"1401","dinI",1,0,0,0,0,0,0,0,0,0,1
"1402","yihF",0,1,0,0,0,0,0,0,0,0,0
"1403","glpG",0,1,0,0,0,0,0,0,0,0,0
"1404","ucpA",0,1,0,0,0,0,0,0,0,0,0
"1405","ygdD",0,1,0,0,0,0,0,0,0,0,0
"1406","carA",1,0,0,0,0,0,0,0,0,0,1
"1407","lipB",1,0,0,0,0,0,0,0,0,0,1
"1408","fhuA",1,0,0,0,0,0,0,0,0,0,1
"1409","artQ",1,0,0,0,0,0,0,0,0,0,1
"1410","yqgF",0,1,0,0,0,0,0,0,0,0,0
"1411","sbmC",0,1,0,0,0,0,0,0,0,0,0
"1412","flgL",0,1,0,0,0,0,0,0,0,0,0
"1413","yfaA",0,1,0,0,0,0,0,0,0,0,0
"1414","hisA",1,0,0,0,0,0,0,0,0,0,1
"1415","mreB",1,0,0,0,0,0,0,0,0,0,1
"1416","yghW",0,1,0,0,0,0,0,0,0,0,0
"1417","atpG",0,1,0,0,0,0,0,0,0,0,0
"1418","ygbA",0,1,0,0,0,0,0,0,0,0,0
"1419","rnhB",0,1,0,0,0,0,0,0,0,0,0
"1420","waaC",1,0,0,0,0,0,0,0,0,0,1
"1421","infB",1,0,0,0,0,0,0,0,0,0,1
"1422","yceJ",1,0,0,0,0,0,0,0,0,0,1
"1423","yigL",0,1,0,0,0,0,0,0,0,0,0
"1424","frwC",0,1,0,0,0,0,0,0,0,0,0
"1425","dgoK",1,0,0,0,0,0,0,0,0,0,1
"1426","oppB",1,0,0,0,0,0,0.5,0,0,0,0.5
"1427","dgoA",1,0,0,0,0,0,0,0,0,0,1
"1428","ybgS",0,1,0,0,0,0,0,0,0,0,0
"1429","hcaB",0,1,0,0,0,0,0,0,0,0,0
"1430","recX",1,0,0,0,0,0,0,0,0,0,1
"1431","nac",1,0,0,0,0,0,0,0,0,0,1
"1432","ygdQ",0,1,0,0,0,0,0,0,0,0,0
"1433","yigB",0,1,0,0,0,0,0,0,0,0,0
"1434","appY",1,0,0,0,0,0,0,0,0,0,1
"1435","bioF",0,1,0,0,0,0,0,0,0,0,0
"1436","mtr",1,0,0,0,0,0,0.285714285714286,0,0,0,0.714285714285714
"1437","yaeF",0,1,0,0,0,0,0,0,0,0,0
"1438","slt",1,0,0,1,0,0,0,0,0,0,0
"1439","bcsC",0,1,0,0,0,0,0,0,0,0,0
"1440","yegS",0,1,0,0,0,0,0,0,0,0,0
"1441","yigZ",0,1,0,0,0,0,0,0,0,0,0
"1442","exuR",1,0,0,0,0,0,0,0,0,0,1
"1443","yicH",0,1,0,0,0,0,0,0,0,0,0
"1444","fxsA",0,1,0,0,0,0,0,0,0,0,0
"1445","yciU",0,1,0,0,0,0,0,0,0,0,0
"1446","acnA",1,0,0,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0.882352941176471
"1447","lexA",0,1,0,0,0,0,0,0,0,0,0
"1448","yfaS",0,1,0,0,0,0,0,0,0,0,0
"1449","yaaX",0,1,0,0,0,0,0,0,0,0,0
"1450","hslV",0,1,0,0,0,0,0,0,0,0,0
"1451","talA",1,0,0,0,0,0,0,0,0,0,1
"1452","galU",0,1,0,0,0,0,0,0,0,0,0
"1453","asnC",0,1,0,0,0,0,0,0,0,0,0
"1454","ynfB",1,0,0,0,0,0,0,0,0,0,1
"1455","trpE",1,0,0,0,0,0,0,0,0,0,1
"1456","pfkB",0,1,0,0,0,0,0,0,0,0,0
"1457","fbp",0,1,0,0,0,0,0,0,0,0,0
"1458","bfr",0,1,0,0,0,0,0,0,0,0,0
"1459","ugpA",1,0,0,0,0,0,0,0,0,0,1
"1460","ascG",0,1,0,0,0,0,0,0,0,0,0
"1461","ybaY",0,1,0,0,0,0,0,0,0,0,0
"1462","sgcX",0,1,0,0,0,0,0,0,0,0,0
"1463","cadC",1,0,0,0,0,0,0,0,0,0,1
"1464","ydhK",0,1,0,0,0,0,0,0,0,0,0
"1465","yliI",0,1,0,0,0,0,0,0,0,0,0
"1466","yeaG",1,0,0,0,0,0,0,0,0,0,1
"1467","ybaQ",0,1,0,0,0,0,0,0,0,0,0
"1468","chaB",0,1,0,0,0,0,0,0,0,0,0
"1469","dcrB",0,1,0,0,0,0,0,0,0,0,0
"1470","sapF",0,1,0,0,0,0,0,0,0,0,0
"1471","ypfJ",0,1,0,0,0,0,0,0,0,0,0
"1472","pyrB",0,1,0,0,0,0,0,0,0,0,0
"1473","ycaN",0,1,0,0,0,0,0,0,0,0,0
"1474","yggE",0,1,0,0,0,0,0,0,0,0,0
"1475","yjjV",0,1,0,0,0,0,0,0,0,0,0
"1476","yohC",0,1,0,0,0,0,0,0,0,0,0
"1477","yqaE",1,0,0,0,1,0,0,0,0,0,0
"1478","yaeR",0,1,0,0,0,0,0,0,0,0,0
"1479","ygdI",0,1,0,0,0,0,0,0,0,0,0
"1480","yjbJ",0,1,0,0,0,0,0,0,0,0,0
"1481","ssuC",1,0,0,0,0,0,0,0,0,0,1
"1482","ssuA",1,0,0,0,0,0,0,0,0,0,1
"1483","narK",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0.5
"1484","pstS",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.666666666666667
"1485","ssuE",1,0,0,0,0,0,0,0,0,0,1
"1486","degP",1,0,0,0,0,0,0,1,0,0,0
"1487","ydeM",1,0,0,0,0,0,0,0,0,0,1
"1488","metB",1,0,0,0,0,0,0,0,0,0,1
"1489","mazG",1,0,0,0,0,0,0.5,0,0,0,0.5
"1490","yfiR",1,0,0,0,0,0,0.5,0,0,0,0.5
"1491","pstC",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.666666666666667
"1492","rpmI",1,0,0,0,0,0,0.2,0,0,0,0.8
"1493","nuoM",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"1494","pbpG",0,1,0,0,0,0,0,0,0,0,0
"1495","metN",1,0,0,0,0,0,0,0,0,0,1
"1496","ygjK",0,1,0,0,0,0,0,0,0,0,0
"1497","ompT",1,0,0,0,0,0,0,0,0,0,1
"1498","nuoJ",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"1499","cysI",1,0,0,0,0,0,0,0.5,0,0,0.5
"1500","holE",0,1,0,0,0,0,0,0,0,0,0
"1501","dppC",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"1502","dmsC",1,0,0.25,0,0,0,0.166666666666667,0,0,0.166666666666667,0.416666666666667
"1503","dppF",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"1504","yhhQ",0,1,0,0,0,0,0,0,0,0,0
"1505","thiG",0,1,0,0,0,0,0,0,0,0,0
"1506","thiF",0,1,0,0,0,0,0,0,0,0,0
"1507","thiH",0,1,0,0,0,0,0,0,0,0,0
"1508","thiE",0,1,0,0,0,0,0,0,0,0,0
"1509","cpxP",1,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667
"1510","thiC",0,1,0,0,0,0,0,0,0,0,0
"1511","thiS",0,1,0,0,0,0,0,0,0,0,0
"1512","sohB",1,0,0,0,0,0,0,0,0,0,1
"1513","rnt",0,1,0,0,0,0,0,0,0,0,0
"1514","bioD",0,1,0,0,0,0,0,0,0,0,0
"1515","ybhB",0,1,0,0,0,0,0,0,0,0,0
"1516","yneJ",0,1,0,0,0,0,0,0,0,0,0
"1517","modB",1,0,0,0,0,0,0,0,0,0,1
"1518","mltD",0,1,0,0,0,0,0,0,0,0,0
"1519","ydiH",0,1,0,0,0,0,0,0,0,0,0
"1520","gnsB",0,1,0,0,0,0,0,0,0,0,0
"1521","ygaH",0,1,0,0,0,0,0,0,0,0,0
"1522","accC",1,0,0,0,0,0,0,0,0,0,1
"1523","ycaP",0,1,0,0,0,0,0,0,0,0,0
"1524","ycaD",0,1,0,0,0,0,0,0,0,0,0
"1525","yegP",0,1,0,0,0,0,0,0,0,0,0
"1526","ubiX",1,0,0,0,0,0,0,0,0,0,1
"1527","allB",0,1,0,0,0,0,0,0,0,0,0
"1528","bioB",0,1,0,0,0,0,0,0,0,0,0
"1529","osmB",1,0,0,0,0,0,0,0,0,0,1
"1530","kch",0,1,0,0,0,0,0,0,0,0,0
"1531","aceK",1,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0.5
"1532","cspE",1,0,0,0,0,0,0,0,0,0,1
"1533","yegZ",0,1,0,0,0,0,0,0,0,0,0
"1534","tadA",0,1,0,0,0,0,0,0,0,0,0
"1535","amiA",1,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"1536","carB",1,0,0,0,0,0,0,0,0,0,1
"1537","ampG",0,1,0,0,0,0,0,0,0,0,0
"1538","cysB",1,0,0,0,0,0,0,0,0,0,1
"1539","uxaB",1,0,0,0,0,0,0,0,0,0,1
"1540","cysP",1,0,0,0,0,0,0,0,0,0,1
"1541","phoB",0,1,0,0,0,0,0,0,0,0,0
"1542","ykiA",0,1,0,0,0,0,0,0,0,0,0
"1543","pstA",1,0,0,0.2,0,0,0,0.2,0,0,0.6
"1544","yfeR",0,1,0,0,0,0,0,0,0,0,0
"1545","araH",1,0,0,0,0,0,0,0,0,0,1
"1546","asnA",1,0,0,0,0,0.142857142857143,0,0,0,0,0.857142857142857
"1547","yahK",0,1,0,0,0,0,0,0,0,0,0
"1548","ybiO",0,1,0,0,0,0,0,0,0,0,0
"1549","yohF",0,1,0,0,0,0,0,0,0,0,0
"1550","ydeI",0,1,0,0,0,0,0,0,0,0,0
"1551","pphA",1,0,0,0,0,0,0,0,0,0,1
"1552","gcl",0,1,0,0,0,0,0,0,0,0,0
"1553","yghA",0,1,0,0,0,0,0,0,0,0,0
"1554","ydfE",0,1,0,0,0,0,0,0,0,0,0
"1555","ldcC",0,1,0,0,0,0,0,0,0,0,0
"1556","ydeJ",1,0,0,0,0,0,0,0,0,0,1
"1557","yrbL",1,0,0,0,0,0,0,0,0,0,1
"1558","dsdX",1,0,0,0,0,0,0,0,0,0,1
"1559","asnB",1,0,0,0,0,1,0,0,0,0,0
"1560","ssnA",1,0,0,0,0,0,0,0,0,0,1
"1561","dppD",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"1562","srlD",1,0,0,0,0,0,0,0,0,0,1
"1563","bglB",1,0,0,0.111111111111111,0,0,0,0,0,0,0.888888888888889
"1564","ygiV",0,1,0,0,0,0,0,0,0,0,0
"1565","yhjD",0,1,0,0,0,0,0,0,0,0,0
"1566","ybhP",0,1,0,0,0,0,0,0,0,0,0
"1567","yncG",0,1,0,0,0,0,0,0,0,0,0
"1568","ybcM",0,1,0,0,0,0,0,0,0,0,0
"1569","yqjK",0,1,0,0,0,0,0,0,0,0,0
"1570","gntP",1,0,0,0,0,0,0,0,0,0,1
"1571","artJ",1,0,0,0,0,0,0,0,0,0,1
"1572","yqcA",0,1,0,0,0,0,0,0,0,0,0
"1573","yibJ",0,1,0,0,0,0,0,0,0,0,0
"1574","frmB",0,1,0,0,0,0,0,0,0,0,0
"1575","uxuA",1,0,0,0,0,0,0.111111111111111,0,0,0,0.888888888888889
"1576","dinJ",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"1577","argD",1,0,0,0,0,0,0,0,0,0,1
"1578","lpxC",1,0,0,0,0,0,0,0,0,0,1
"1579","ydjF",0,1,0,0,0,0,0,0,0,0,0
"1580","spy",1,0,0,0.5,0,0,0,0,0,0,0.5
"1581","relA",1,0,0,0,0,0,0.0833333333333333,0,0,0,0.916666666666667
"1582","dksA",1,0,0,0,0,0,0,0,0,0,1
"1583","uidA",1,0,0,0,0,0,0,0,0,0,1
"1584","ompA",1,0,0,0,0,0,0,0,0,0,1
"1585","ydgC",0,1,0,0,0,0,0,0,0,0,0
"1586","pcm",0,1,0,0,0,0,0,0,0,0,0
"1587","ymgD",0,1,0,0,0,0,0,0,0,0,0
"1588","argR",1,0,0,0,0,0,0,0,0,0,1
"1589","ychN",0,1,0,0,0,0,0,0,0,0,0
"1590","caiF",1,0,0,0,0,0,0,0,0,0,1
"1591","idi",0,1,0,0,0,0,0,0,0,0,0
"1592","narQ",0,1,0,0,0,0,0,0,0,0,0
"1593","yibA",0,1,0,0,0,0,0,0,0,0,0
"1594","narY",0,1,0,0,0,0,0,0,0,0,0
"1595","yagU",1,0,0,0,0,0,0,0,0,0,1
"1596","yahB",0,1,0,0,0,0,0,0,0,0,0
"1597","mtlA",1,0,0,0,0,0,0,0,0,0.25,0.75
"1598","dsbB",0,1,0,0,0,0,0,0,0,0,0
"1599","ygjR",0,1,0,0,0,0,0,0,0,0,0
"1600","yfjD",0,1,0,0,0,0,0,0,0,0,0
"1601","dgkA",0,1,0,0,0,0,0,0,0,0,0
"1602","grxA",0,1,0,0,0,0,0,0,0,0,0
"1603","ybjQ",0,1,0,0,0,0,0,0,0,0,0
"1604","dctA",1,0,0,0,0,0,0,0,0,0,1
"1605","soxR",1,0,0,0,0,0,0,0,0,0,1
"1606","hha",1,0,0,0,0,0,0,0,0,0,1
"1607","murG",1,0,0,0,0,0,0,0,0,0,1
"1608","ftsX",0,1,0,0,0,0,0,0,0,0,0
"1609","glyS",0,1,0,0,0,0,0,0,0,0,0
"1610","yddM",0,1,0,0,0,0,0,0,0,0,0
"1611","def",0,1,0,0,0,0,0,0,0,0,0
"1612","ydcH",0,1,0,0,0,0,0,0,0,0,0
"1613","deoD",1,0,0,0,0,0,0,0,0,0,1
"1614","yhfG",0,1,0,0,0,0,0,0,0,0,0
"1615","xylA",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667
"1616","nanT",1,0,0,0,0,0,0,0,0,0,1
"1617","sbp",0,1,0,0,0,0,0,0,0,0,0
"1618","ytfH",0,1,0,0,0,0,0,0,0,0,0
"1619","sixA",1,0,0,0,0,0,0,0,0,0,1
"1620","yeiQ",0,1,0,0,0,0,0,0,0,0,0
"1621","mgtA",0,1,0,0,0,0,0,0,0,0,0
"1622","ugpQ",1,0,0,0,0,0,0,0,0,0,1
"1623","aceA",1,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0.5
"1624","ydcT",1,0,0,0,0,0,0,0,0,0,1
"1625","rpoN",1,0,0,0,0,0,0,0,0,0,1
"1626","arcB",0,1,0,0,0,0,0,0,0,0,0
"1627","dppB",1,0,0,0,0,0,0,0.25,0.25,0,0.5
"1628","aceB",1,0,0,0,0,0,0,0.222222222222222,0.111111111111111,0,0.666666666666667
"1629","malG",1,0,0,0,0,0,0,0,0,0,1
"1630","ugd",0,1,0,0,0,0,0,0,0,0,0
"1631","ygiB",1,0,0,0,0,0,0,0,0,0,1
"1632","dnaX",0,1,0,0,0,0,0,0,0,0,0
"1633","ftsI",1,0,0,0,0,0,0,0,0,0,1
"1634","ilvB",1,0,0,0,0,0,0,0,0,0,1
"1635","iscS",1,0,0,0,0,0,0,0,0,0,1
"1636","dppA",1,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0,0.636363636363636
"1637","glgP",1,0,0,0,0,0,0,0,0,0,1
"1638","yfbV",0,1,0,0,0,0,0,0,0,0,0
"1639","yfeY",0,1,0,0,0,0,0,0,0,0,0
"1640","ygiN",0,1,0,0,0,0,0,0,0,0,0
"1641","yibH",0,1,0,0,0,0,0,0,0,0,0
"1642","trxB",1,0,0,0,0,0,0,0,0,0,1
"1643","ypdC",0,1,0,0,0,0,0,0,0,0,0
"1644","araG",1,0,0,0,0,0,0,0,0,0,1
"1645","nanA",1,0,0,0,0,0,0,0,0,0,1
"1646","yggN",0,1,0,0,0,0,0,0,0,0,0
"1647","rpoE",1,0,0,0,0,0,0.0869565217391304,0,0,0,0.913043478260869
"1648","htpG",1,0,0,0,0,0,0,0,0,0,1
"1649","yciW",1,0,0,0,0,0,0,0,0,0,1
"1650","csiE",1,0,0,0,0,0,0,0,0,0,1
"1651","yeeY",0,1,0,0,0,0,0,0,0,0,0
"1652","nagE",1,0,0,0,0,0,0,0,0,0,1
"1653","yfcH",0,1,0,0,0,0,0,0,0,0,0
"1654","rob",1,0,0,0,0,0,0,0,0,0,1
"1655","pflA",0,1,0,0,0,0,0,0,0,0,0
"1656","yaiO",0,1,0,0,0,0,0,0,0,0,0
"1657","yeeZ",0,1,0,0,0,0,0,0,0,0,0
"1658","gltS",0,1,0,0,0,0,0,0,0,0,0
"1659","nlpC",0,1,0,0,0,0,0,0,0,0,0
"1660","ytfB",0,1,0,0,0,0,0,0,0,0,0
"1661","xylB",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667
"1662","fic",0,1,0,0,0,0,0,0,0,0,0
"1663","ybhL",1,0,0,0,0,0,0,0,0,0,1
"1664","hns",1,0,0,0,0,0,0,0,0,0,1
"1665","fumA",1,0,0,0,0,0,0,0,0,0,1
"1666","yihI",0,1,0,0,0,0,0,0,0,0,0
"1667","rhaD",1,0,0,0,0,0,0,0,0,0,1
"1668","yhjB",0,1,0,0,0,0,0,0,0,0,0
"1669","tatE",0,1,0,0,0,0,0,0,0,0,0
"1670","ybiI",0,1,0,0,0,0,0,0,0,0,0
"1671","yniB",0,1,0,0,0,0,0,0,0,0,0
"1672","ydgD",0,1,0,0,0,0,0,0,0,0,0
"1673","yqiB",0,1,0,0,0,0,0,0,0,0,0
"1674","mtlD",1,0,0,0,0,0,0,0,0,0.25,0.75
"1675","ubiF",0,1,0,0,0,0,0,0,0,0,0
"1676","hycI",1,0,0,0.285714285714286,0,0.285714285714286,0,0.285714285714286,0,0,0.142857142857143
"1677","folA",1,0,0,0,0,0,0,0.5,0,0,0.5
"1678","folX",0,1,0,0,0,0,0,0,0,0,0
"1679","psiF",1,0,0,0,0,0,0,0,0,0,1
"1680","yhhT",0,1,0,0,0,0,0,0,0,0,0
"1681","ybdK",0,1,0,0,0,0,0,0,0,0,0
"1682","kdpE",0,1,0,0,0,0,0,0,0,0,0
"1683","rhsA",0,1,0,0,0,0,0,0,0,0,0
"1684","fabB",1,0,0,0,0,0,0,0,0,0,1
"1685","fur",1,0,0,0,0,0,0,0,0,0,1
"1686","ycgN",0,1,0,0,0,0,0,0,0,0,0
"1687","yiiM",0,1,0,0,0,0,0,0,0,0,0
"1688","leuL",1,0,0,0,0,0,0,0,0,0,1
"1689","ydiO",0,1,0,0,0,0,0,0,0,0,0
"1690","cpdA",0,1,0,0,0,0,0,0,0,0,0
"1691","yiiR",0,1,0,0,0,0,0,0,0,0,0
"1692","ivbL",1,0,0,0,0,0,0,0,0,0,1
"1693","yeeO",0,1,0,0,0,0,0,0,0,0,0
"1694","ygbK",1,0,0,0,0,0,0,0,0,0,1
"1695","ybeZ",0,1,0,0,0,0,0,0,0,0,0
"1696","ribC",0,1,0,0,0,0,0,0,0,0,0
"1697","ribB",0,1,0,0,0,0,0,0,0,0,0
"1698","ytfQ",0,1,0,0,0,0,0,0,0,0,0
"1699","yghB",0,1,0,0,0,0,0,0,0,0,0
"1700","yifL",0,1,0,0,0,0,0,0,0,0,0
"1701","garK",1,0,0,0,0,0,0,0,0,0,1
"1702","yqgA",0,1,0,0,0,0,0,0,0,0,0
"1703","map",1,0,0,0,0,0,0,0,0,0,1
"1704","yfgI",0,1,0,0,0,0,0,0,0,0,0
"1705","ftsL",1,0,0,0,0,0,0,0,0,0,1
"1706","rbsA",1,0,0,0,0,0,0.2,0,0,0,0.8
"1707","yejA",0,1,0,0,0,0,0,0,0,0,0
"1708","fnr",1,0,0,0,0,0,0,0.4,0,0,0.6
"1709","talB",0,1,0,0,0,0,0,0,0,0,0
"1710","ubiA",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0.714285714285714
"1711","ydcA",0,1,0,0,0,0,0,0,0,0,0
"1712","ydcK",0,1,0,0,0,0,0,0,0,0,0
"1713","lrhA",0,1,0,0,0,0,0,0,0,0,0
"1714","rhsB",0,1,0,0,0,0,0,0,0,0,0
"1715","thrL",1,0,0,0,0,0,0,0,0,0,1
"1716","treF",0,1,0,0,0,0,0,0,0,0,0
"1717","yjgA",0,1,0,0,0,0,0,0,0,0,0
"1718","yfhM",0,1,0,0,0,0,0,0,0,0,0
"1719","mioC",1,0,0,0,0,0,0,0,0,0,1
"1720","rpmE",0,1,0,0,0,0,0,0,0,0,0
"1721","lpp",0,1,0,0,0,0,0,0,0,0,0
"1722","ubiG",1,0,0,0,0,0,0,0,0,0,1
"1723","yiaF",0,1,0,0,0,0,0,0,0,0,0
"1724","slyA",0,1,0,0,0,0,0,0,0,0,0
"1725","yfdE",1,0,0,0,0,0,0,0,0,0,1
"1726","rseA",1,0,0,0.0285714285714286,0,0.0857142857142857,0.0571428571428571,0,0,0,0.828571428571429
"1727","ycgI",0,1,0,0,0,0,0,0,0,0,0
"1728","galR",1,0,0,0,0,0,0,0,0,0,1
"1729","ycbJ",0,1,0,0,0,0,0,0,0,0,0
"1730","ytfR",0,1,0,0,0,0,0,0,0,0,0
"1731","gor",1,0,0,0,0,0,0,0,0,0,1
"1732","ygjH",0,1,0,0,0,0,0,0,0,0,0
"1733","clpP",1,0,0,0,0,0,0,0,0,0,1
"1734","yeaY",0,1,0,0,0,0,0,0,0,0,0
"1735","yoaC",0,1,0,0,0,0,0,0,0,0,0
"1736","yibI",0,1,0,0,0,0,0,0,0,0,0
"1737","nagB",1,0,0,0,0,0,0,0,0,0,1
"1738","yjgM",0,1,0,0,0,0,0,0,0,0,0
"1739","yafQ",1,0,0,0,0,0,0,0,0.142857142857143,0,0.857142857142857
"1740","rna",0,1,0,0,0,0,0,0,0,0,0
"1741","yebE",1,0,0,0,0,0,0,0,0,0,1
"1742","cmtA",0,1,0,0,0,0,0,0,0,0,0
"1743","yjiJ",0,1,0,0,0,0,0,0,0,0,0
"1744","clpX",1,0,0,0,0,0,0,0,0,0,1
"1745","kdpD",0,1,0,0,0,0,0,0,0,0,0
"1746","ycaL",0,1,0,0,0,0,0,0,0,0,0
"1747","helD",0,1,0,0,0,0,0,0,0,0,0
"1748","yaiT",0,1,0,0,0,0,0,0,0,0,0
"1749","rtcB",1,0,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333
"1750","srlA",1,0,0,0,0,0,0,0,0,0,1
"1751","setA",1,0,0,0,0,0,0,0,0,0,1
"1752","uidC",1,0,0,0,0,0,0,0,0,0,1
"1753","psd",1,0,0,0,0,1,0,0,0,0,0
"1754","uidB",1,0,0,0,0,0,0,0,0,0,1
"1755","yqhC",0,1,0,0,0,0,0,0,0,0,0
"1756","yraJ",0,1,0,0,0,0,0,0,0,0,0
"1757","hemL",0,1,0,0,0,0,0,0,0,0,0
"1758","yecH",0,1,0,0,0,0,0,0,0,0,0
"1759","eutB",0,1,0,0,0,0,0,0,0,0,0
"1760","ycaI",0,1,0,0,0,0,0,0,0,0,0
"1761","eutC",0,1,0,0,0,0,0,0,0,0,0
"1762","yphA",0,1,0,0,0,0,0,0,0,0,0
"1763","ybdD",0,1,0,0,0,0,0,0,0,0,0
"1764","lacA",1,0,0,0,0,0,0,0,0,0,1
"1765","ygfB",0,1,0,0,0,0,0,0,0,0,0
"1766","tam",1,0,0,0,0,0,0,0,0,0,1
