"","V1","FBL_number","No_FBL","FBL"
"888","artJ",0,0,1
"889","yqcA",0,0,1
"890","dgcC",0,0,1
"891","yibJ",0,0,1
"892","frmB",0,0,1
"893","bdcA",0,0,1
"894","uxuA",0,0,1
"895","argD",0,0,1
"896","lpxC",0,0,1
"897","ydjF",0,0,1
"898","dksA",59,0,1
"899","uidA",0,0,1
"900","ompA",0,0,1
"901","ydgC",0,0,1
"902","pcm",0,0,1
"903","ymgD",0,0,1
"904","mqsR",0,0,1
"905","argR",2,0,1
"906","ychN",0,0,1
"907","caiF",0,0,1
"908","dgcI",0,0,1
"909","narQ",0,0,1
"910","yibA",0,0,1
"911","mqsA",10,0,1
"912","decR",0,0,1
"913","uspF",0,0,1
"914","yahB",0,0,1
"915","mtlA",0,0,1
"916","ygjR",0,0,1
"917","yfjD",0,0,1
"918","dgkA",0,0,1
"919","ybjQ",0,0,1
"920","dctA",0,0,1
"921","soxR",2,0,1
"922","ftsX",0,0,1
"923","glyS",0,0,1
"924","yddM",0,0,1
"925","tmaR",0,0,1
"926","def",0,0,1
"927","ydcH",0,0,1
"928","yhfG",0,0,1
"929","xylA",0,0,1
"930","uspB",0,0,1
"931","nanT",0,0,1
"932","sbp",0,0,1
"933","ytfH",0,0,1
"934","sixA",0,0,1
"935","yeiQ",0,0,1
"936","mgtA",0,0,1
"937","ugpQ",0,0,1
"938","aceA",0,0,1
"939","ydcT",0,0,1
"940","rpoN",53,0,1
"941","arcB",0,0,1
"942","dppB",0,0,1
"943","aceB",0,0,1
"944","ugd",0,0,1
"945","dnaX",0,0,1
"946","ftsI",0,0,1
"947","iscS",0,0,1
"948","dppA",0,0,1
"949","anmK",0,0,1
"950","glgP",0,0,1
"951","yfbV",0,0,1
"952","yfeY",0,0,1
"953","ygiN",0,0,1
"954","yibH",0,0,1
"955","trxB",0,0,1
"956","ypdC",0,0,1
"957","araG",0,0,1
"958","nanA",0,0,1
"959","yggN",0,0,1
"960","yciW",0,0,1
"961","csiE",0,0,1
"962","dgcE",0,0,1
"963","yeeY",0,0,1
"964","nagE",0,0,1
"965","yfcH",0,0,1
"966","rob",8,0,1
"967","zapB",0,0,1
"968","yaiO",0,0,1
"969","fadI",0,0,1
"970","gltS",0,0,1
"971","nlpC",0,0,1
"972","ytfB",0,0,1
"973","xylB",0,0,1
"974","fic",0,0,1
"975","ybhL",0,0,1
"976","loiP",0,0,1
"977","hns",55,0,1
"978","yihI",0,0,1
"979","rhaD",0,0,1
"980","yhjB",0,0,1
"981","rlmI",0,0,1
"982","ybiI",0,0,1
"983","yniB",0,0,1
"984","ecpD",0,0,1
"985","yqiB",0,0,1
"986","mtlD",0,0,1
"987","ubiF",0,0,1
"988","hycI",0,0,1
"989","folA",0,0,1
"990","folX",0,0,1
"991","yhhT",0,0,1
"992","amiD",0,0,1
"993","ybdK",0,0,1
"994","kdpE",0,0,1
"995","rhsA",0,0,1
"996","erpA",0,0,1
"997","fabB",0,0,1
"998","fur",39,0,1
"999","ycgN",0,0,1
"1000","yiiM",0,0,1
"1001","leuL",0,0,1
"1002","mdtO",0,0,1
"1003","ydiO",0,0,1
"1004","tcdA",0,0,1
"1005","cpdA",0,0,1
"1006","yiiR",0,0,1
"1007","yeeO",0,0,1
"1008","ygbK",0,0,1
"1009","zupT",0,0,1
"1010","ribC",0,0,1
"1011","ribB",0,0,1
"1012","ytfQ",0,0,1
"1013","yghB",0,0,1
"1014","yifL",0,0,1
"1015","garK",0,0,1
"1016","zitB",0,0,1
"1017","yqgA",0,0,1
"1018","yfgI",0,0,1
"1019","ftsL",0,0,1
"1020","yejA",0,0,1
"1021","bssS",0,0,1
"1022","talB",0,0,1
