"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"1270","lldP",1,0,0,0,0,0,0,0,1,0,0
"1271","lldR",1,0,0,0,0,0,0,0,1,0,0
"1272","yncE",1,0,0,1,0,0,0,0,0,0,0
"1273","treC",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1274","clpA",0,1,0,0,0,0,0,0,0,0,0
"1275","entF",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1276","lysU",1,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"1277","phoH",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"1278","frdC",1,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0
"1279","tonB",0,1,0,0,0,0,0,0,0,0,0
"1280","frdA",1,0,0,0.5,0.125,0.125,0,0,0.25,0,0
"1281","treB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1282","hybC",1,0,0,0,0,0,0,0,1,0,0
"1283","dcuB",1,0,0,0.6,0.1,0.1,0,0.1,0.1,0,0
"1284","ybdZ",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1285","clpS",0,1,0,0,0,0,0,0,0,0,0
"1286","gpmA",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"1287","yfcZ",1,0,0,0,0,0,1,0,0,0,0
"1288","fis",1,0,0,0.222222222222222,0,0.444444444444444,0,0.222222222222222,0.111111111111111,0,0
"1289","gltA",1,0,0,0.25,0.125,0,0.125,0.25,0.25,0,0
"1290","aspA",1,0,0,0.625,0.125,0.125,0,0,0.125,0,0
"1291","fdoH",0,1,0,0,0,0,0,0,0,0,0
"1292","frdD",1,0,0,0.571428571428571,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0
"1293","hypD",1,0,0,0.6,0,0.2,0,0.2,0,0,0
"1294","glpX",1,0,0,0.5,0,0,0,0,0.5,0,0
"1295","entB",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1296","fhuF",1,0,0.25,0,0,0,0.25,0,0.5,0,0
"1297","gdhA",1,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.363636363636364,0,0.363636363636364,0,0
"1298","dcuA",1,0,0,0.6,0.1,0.1,0,0.1,0.1,0,0
"1299","dadA",0,1,0,0,0,0,0,0,0,0,0
"1300","fepB",1,0,0,0,0,0,0,0,1,0,0
"1301","yhbW",1,0,0,0.5,0,0,0,0.5,0,0,0
"1302","fucI",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"1303","fsr",0,1,0,0,0,0,0,0,0,0,0
"1304","kbl",0,1,0,0,0,0,0,0,0,0,0
"1305","serA",1,0,0,1,0,0,0,0,0,0,0
"1306","glpQ",1,0,0,0.307692307692308,0,0,0.153846153846154,0.0769230769230769,0.153846153846154,0.307692307692308,0
"1307","sucD",1,0,0.111111111111111,0.222222222222222,0.111111111111111,0.0555555555555556,0.111111111111111,0.111111111111111,0.277777777777778,0,0
"1308","yceI",1,0,0,1,0,0,0,0,0,0,0
"1309","sdaC",0,1,0,0,0,0,0,0,0,0,0
"1310","smg",0,1,0,0,0,0,0,0,0,0,0
"1311","gcvT",1,0,0,0.5,0.25,0,0,0,0.25,0,0
"1312","ynfE",1,0,0,0.4,0.4,0,0,0,0.2,0,0
"1313","nrdD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1314","malP",1,0,0,1,0,0,0,0,0,0,0
"1315","gltI",1,0,0,1,0,0,0,0,0,0,0
"1316","dcuC",1,0,0,0,0,0,0,1,0,0,0
"1317","ycgM",0,1,0,0,0,0,0,0,0,0,0
"1318","fes",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"1319","entA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1320","entE",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1321","yjjI",0,1,0,0,0,0,0,0,0,0,0
"1322","ogt",0,1,0,0,0,0,0,0,0,0,0
"1323","mntH",1,0,0,0.25,0,0,0.25,0,0.5,0,0
"1324","shiA",1,0,0,1,0,0,0,0,0,0,0
"1325","sdhB",1,0,0,0.375,0.25,0.125,0,0,0.25,0,0
"1326","gcvR",0,1,0,0,0,0,0,0,0,0,0
"1327","entC",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1328","selA",0,1,0,0,0,0,0,0,0,0,0
"1329","fucK",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"1330","manX",1,0,0,0.125,0.125,0,0.125,0,0.5,0.125,0
"1331","msrA",0,1,0,0,0,0,0,0,0,0,0
"1332","fadE",1,0,0,1,0,0,0,0,0,0,0
"1333","ugpC",1,0,0,1,0,0,0,0,0,0,0
"1334","manZ",1,0,0,0.166666666666667,0,0,0.166666666666667,0,0.5,0.166666666666667,0
"1335","rfe",1,0,0,0,0,0,0,0,1,0,0
"1336","yhjE",1,0,0,0.5,0,0,0,0.5,0,0,0
"1337","mgsA",0,1,0,0,0,0,0,0,0,0,0
"1338","hypE",1,0,0,0.6,0,0.2,0,0.2,0,0,0
"1339","gcvH",1,0,0,0.75,0,0,0,0,0.25,0,0
"1340","folE",1,0,0,0,0,0,0,0,1,0,0
"1341","pykA",1,0,0,1,0,0,0,0,0,0,0
"1342","yaeP",0,1,0,0,0,0,0,0,0,0,0
"1343","trmA",0,1,0,0,0,0,0,0,0,0,0
"1344","edd",1,0,0,0.5,0,0,0,0,0.5,0,0
"1345","yciH",1,0,0,1,0,0,0,0,0,0,0
"1346","yhdH",0,1,0,0,0,0,0,0,0,0,0
"1347","nadB",0,1,0,0,0,0,0,0,0,0,0
"1348","purT",1,0,0,0.5,0,0,0,0,0.5,0,0
"1349","exbB",1,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0
"1350","yebZ",0,1,0,0,0,0,0,0,0,0,0
"1351","pnuC",0,1,0,0,0,0,0,0,0,0,0
"1352","yncD",0,1,0,0,0,0,0,0,0,0,0
"1353","grpE",0,1,0,0,0,0,0,0,0,0,0
"1354","sanA",0,1,0,0,0,0,0,0,0,0,0
"1355","manY",1,0,0,0.285714285714286,0,0,0.142857142857143,0,0.428571428571429,0.142857142857143,0
"1356","ydiP",0,1,0,0,0,0,0,0,0,0,0
"1357","ycjY",0,1,0,0,0,0,0,0,0,0,0
"1358","tdh",1,0,0,1,0,0,0,0,0,0,0
"1359","ybjJ",0,1,0,0,0,0,0,0,0,0,0
"1360","yibQ",0,1,0,0,0,0,0,0,0,0,0
"1361","ccmF",1,0,0,0.5,0.166666666666667,0,0,0,0.333333333333333,0,0
"1362","nth",0,1,0,0,0,0,0,0,0,0,0
"1363","recC",1,0,0,1,0,0,0,0,0,0,0
"1364","rpsQ",1,0,0,0.111111111111111,0,0.222222222222222,0.222222222222222,0,0.444444444444444,0,0
"1365","fepD",1,0,0,0,0,0,0,0,1,0,0
"1366","aroP",1,0,0,0.5,0,0,0,0,0.5,0,0
"1367","aqpZ",0,1,0,0,0,0,0,0,0,0,0
"1368","cycA",1,0,0.142857142857143,0,0.285714285714286,0,0.142857142857143,0.285714285714286,0,0.142857142857143,0
"1369","aroF",1,0,0,0.5,0,0,0,0,0.5,0,0
"1370","nadE",1,0,0,0,0,0,0,0,1,0,0
"1371","gcvP",1,0,0,0.75,0,0,0,0,0.25,0,0
"1372","yebY",0,1,0,0,0,0,0,0,0,0,0
"1373","mutM",1,0,0,0,0,0,0,0,0,1,0
"1374","exbD",1,0,0,0,0,0,0,0,1,0,0
"1375","crl",0,1,0,0,0,0,0,0,0,0,0
"1376","sdaB",0,1,0,0,0,0,0,0,0,0,0
"1377","agaV",1,0,0,0.5,0,0,0,0,0.5,0,0
"1378","yafD",0,1,0,0,0,0,0,0,0,0,0
"1379","aldA",1,0,0,0.461538461538462,0,0.0769230769230769,0.0769230769230769,0.153846153846154,0.230769230769231,0,0
"1380","codB",1,0,0,0,0,0,0,0,1,0,0
"1381","pyrD",1,0,0,0,0,0,0,0,1,0,0
"1382","yiaD",0,1,0,0,0,0,0,0,0,0,0
"1383","glgC",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0.5,0,0
"1384","uhpB",0,1,0,0,0,0,0,0,0,0,0
"1385","ybhG",1,0,0,0,0,0,0,0,1,0,0
"1386","rimJ",0,1,0,0,0,0,0,0,0,0,0
"1387","iscA",1,0,0,0,0,0,0,0,1,0,0
"1388","chaA",0,1,0,0,0,0,0,0,0,0,0
"1389","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"1390","acs",1,0,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.133333333333333,0.0666666666666667,0.466666666666667,0,0
"1391","asd",0,1,0,0,0,0,0,0,0,0,0
"1392","tpx",1,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0
"1393","glyA",1,0,0,0,0,0,0,0,1,0,0
"1394","napH",1,0,0,0.428571428571429,0.142857142857143,0,0,0,0.428571428571429,0,0
"1395","pykF",1,0,0,1,0,0,0,0,0,0,0
"1396","yejG",0,1,0,0,0,0,0,0,0,0,0
"1397","purC",1,0,0,0,0,0,0,0,1,0,0
"1398","glpK",1,0,0,0.5,0,0,0,0,0.5,0,0
"1399","eda",1,0,0,0,0,0,0.25,0,0.75,0,0
"1400","cysK",1,0,0,1,0,0,0,0,0,0,0
"1401","galP",1,0,0,0.111111111111111,0,0,0.222222222222222,0,0.666666666666667,0,0
"1402","yojI",1,0,0,1,0,0,0,0,0,0,0
"1403","osmC",1,0,0,0.571428571428571,0,0.285714285714286,0,0,0.142857142857143,0,0
"1404","yhbS",0,1,0,0,0,0,0,0,0,0,0
"1405","ybaN",0,1,0,0,0,0,0,0,0,0,0
"1406","nrdG",1,0,0,0.25,0.25,0,0,0,0.5,0,0
"1407","brnQ",0,1,0,0,0,0,0,0,0,0,0
"1408","sdhC",1,0,0,0.214285714285714,0.285714285714286,0.142857142857143,0,0.0714285714285714,0.285714285714286,0,0
"1409","galE",1,0,0,0.25,0,0,0,0,0.75,0,0
"1410","fumC",1,0,0,0.333333333333333,0,0.285714285714286,0.0952380952380952,0.0952380952380952,0.19047619047619,0,0
"1411","bfd",0,1,0,0,0,0,0,0,0,0,0
"1412","deoB",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1413","crr",1,0,0,0.571428571428571,0,0,0,0,0.428571428571429,0,0
"1414","xseB",0,1,0,0,0,0,0,0,0,0,0
"1415","kgtP",1,0,1,0,0,0,0,0,0,0,0
"1416","wzzE",0,1,0,0,0,0,0,0,0,0,0
"1417","slyB",0,1,0,0,0,0,0,0,0,0,0
"1418","fhuE",0,1,0,0,0,0,0,0,0,0,0
"1419","yeeN",0,1,0,0,0,0,0,0,0,0,0
"1420","putP",1,0,0,0,0,0,0.25,0,0.75,0,0
"1421","speC",1,0,0,0,0,1,0,0,0,0,0
"1422","exuT",1,0,0,0,0.5,0,0,0.5,0,0,0
"1423","ilvC",1,0,0,1,0,0,0,0,0,0,0
"1424","ybiT",0,1,0,0,0,0,0,0,0,0,0
"1425","yceH",0,1,0,0,0,0,0,0,0,0,0
"1426","napA",1,0,0,0.428571428571429,0.142857142857143,0,0,0,0.428571428571429,0,0
"1427","cusR",1,0,0,1,0,0,0,0,0,0,0
"1428","ispA",0,1,0,0,0,0,0,0,0,0,0
"1429","adhE",1,0,0,0.6,0.2,0,0,0,0.2,0,0
"1430","pqqL",0,1,0,0,0,0,0,0,0,0,0
"1431","glnH",1,0,0,0.25,0,0,0,0.75,0,0,0
"1432","yqhD",0,1,0,0,0,0,0,0,0,0,0
"1433","ptsG",1,0,0,0.4,0,0,0,0,0.6,0,0
"1434","yhbW",1,0,0,0.5,0,0,0,0.5,0,0,0
"1435","yibQ",0,1,0,0,0,0,0,0,0,0,0
"1436","cusR",1,0,0,1,0,0,0,0,0,0,0
"1437","ydiP",0,1,0,0,0,0,0,0,0,0,0
"1438","ycgM",0,1,0,0,0,0,0,0,0,0,0
"1439","prpC",1,0,0,0.5,0,0,0,0,0,0.5,0
"1440","trmA",0,1,0,0,0,0,0,0,0,0,0
"1441","speC",1,0,0,0,0,1,0,0,0,0,0
"1442","uhpB",0,1,0,0,0,0,0,0,0,0,0
"1443","ybhG",1,0,0,0,0,0,0,0,1,0,0
"1444","grpE",0,1,0,0,0,0,0,0,0,0,0
"1445","nrdI",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1446","hypD",1,0,0,0.6,0,0.2,0,0.2,0,0,0
"1447","ssuD",1,0,0,0.5,0,0,0,0,0.25,0.25,0
"1448","fadE",1,0,0,1,0,0,0,0,0,0,0
"1449","yncD",0,1,0,0,0,0,0,0,0,0,0
"1450","mgsA",0,1,0,0,0,0,0,0,0,0,0
"1451","yciH",1,0,0,1,0,0,0,0,0,0,0
"1452","tauC",1,0,0,1,0,0,0,0,0,0,0
"1453","pykA",1,0,0,1,0,0,0,0,0,0,0
"1454","ugpC",1,0,0,1,0,0,0,0,0,0,0
"1455","exuT",1,0,0,0,0.5,0,0,0.5,0,0,0
"1456","agaV",1,0,0,0.5,0,0,0,0,0.5,0,0
"1457","bfd",0,1,0,0,0,0,0,0,0,0,0
"1458","nrdD",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1459","recC",1,0,0,1,0,0,0,0,0,0,0
"1460","dadA",0,1,0,0,0,0,0,0,0,0,0
"1461","yaeP",0,1,0,0,0,0,0,0,0,0,0
"1462","sanA",0,1,0,0,0,0,0,0,0,0,0
"1463","mutM",1,0,0,0,0,0,0,0,0,1,0
"1464","yiaD",0,1,0,0,0,0,0,0,0,0,0
"1465","yfcZ",1,0,0,0,0,0,1,0,0,0,0
"1466","glpK",1,0,0,0.5,0,0,0,0,0.5,0,0
"1467","nrdH",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1468","selA",0,1,0,0,0,0,0,0,0,0,0
"1469","putP",1,0,0,0,0,0,0.25,0,0.75,0,0
"1470","fepB",1,0,0,0,0,0,0,0,1,0,0
"1471","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"1472","smg",0,1,0,0,0,0,0,0,0,0,0
"1473","entA",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"1474","fis",1,0,0,0.222222222222222,0,0.444444444444444,0,0.222222222222222,0.111111111111111,0,0
"1475","yhdH",0,1,0,0,0,0,0,0,0,0,0
"1476","fucK",1,0,0,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0
"1477","ispA",0,1,0,0,0,0,0,0,0,0,0
"1478","gltA",1,0,0,0.25,0.125,0,0.125,0.25,0.25,0,0
"1479","betB",1,0,0,0,0,0,0.25,0,0.75,0,0
"1480","prpD",1,0,0,0.5,0,0,0,0,0,0.5,0
"1481","sufA",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1482","sufS",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1483","aidB",1,0,0,0.75,0,0,0,0,0.25,0,0
"1484","glgC",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0.5,0,0
"1485","yebY",0,1,0,0,0,0,0,0,0,0,0
"1486","hcp",1,0,0,0,0,0,0,1,0,0,0
"1487","yafD",0,1,0,0,0,0,0,0,0,0,0
"1488","clpA",0,1,0,0,0,0,0,0,0,0,0
"1489","ccmF",1,0,0,0.5,0.166666666666667,0,0,0,0.333333333333333,0,0
"1490","aroF",1,0,0,0.5,0,0,0,0,0.5,0,0
"1491","sufC",1,0,0,0.375,0,0.125,0,0.25,0.25,0,0
"1492","clpS",0,1,0,0,0,0,0,0,0,0,0
"1493","chaA",0,1,0,0,0,0,0,0,0,0,0
"1494","ogt",0,1,0,0,0,0,0,0,0,0,0
