"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"308","nrdD",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"309","nrdG",1,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0
"310","sdaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"311","sdaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"312","fucR",0,1,0,0,0,0,0,0,0,0,0,0,0
"313","glpX",0,1,0,0,0,0,0,0,0,0,0,0,0
"314","glyA",0,1,0,0,0,0,0,0,0,0,0,0,0
"315","gdhA",1,0,0,0.307692307692308,0.461538461538462,0,0.0769230769230769,0.0769230769230769,0,0,0.0769230769230769,0,0
"316","grpE",1,0,1,0,0,0,0,0,0,0,0,0,0
"317","purC",0,1,0,0,0,0,0,0,0,0,0,0,0
"318","sucA",1,0,0.075,0.3,0.2,0,0.15,0.1,0.05,0.05,0.025,0.05,0
"319","sucD",1,0,0.103448275862069,0.310344827586207,0.137931034482759,0,0.172413793103448,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,0.0689655172413793,0
"320","tas",0,1,0,0,0,0,0,0,0,0,0,0,0
"321","hcxB",0,1,0,0,0,0,0,0,0,0,0,0,0
"322","treB",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"323","treC",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"324","ubiB",0,1,0,0,0,0,0,0,0,0,0,0,0
"325","efeB",0,1,0,0,0,0,0,0,0,0,0,0,0
"326","yejG",0,1,0,0,0,0,0,0,0,0,0,0,0
"327","ylaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"328","yncD",0,1,0,0,0,0,0,0,0,0,0,0,0
"329","yncE",1,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"330","ubiE",0,1,0,0,0,0,0,0,0,0,0,0,0
"331","uvrY",1,0,0,0.5,0,0,0,0,0,0,0.5,0,0
"332","adeP",0,1,0,0,0,0,0,0,0,0,0,0,0
"333","yeaD",0,1,0,0,0,0,0,0,0,0,0,0,0
"334","yiaD",0,1,0,0,0,0,0,0,0,0,0,0,0
"335","entE",1,0,0,1,0,0,0,0,0,0,0,0,0
"336","fucK",1,0,0.2,0.4,0,0,0.2,0,0,0.2,0,0,0
"337","galK",1,0,0,0.210526315789474,0.263157894736842,0,0.0526315789473684,0,0.0526315789473684,0.0526315789473684,0.105263157894737,0.263157894736842,0
"338","hybA",1,0,0,0,1,0,0,0,0,0,0,0,0
"339","malP",1,0,1,0,0,0,0,0,0,0,0,0,0
