"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"425","mutM",1,0,0,0,0,0,0,0,0,1,0
"426","mdtC",1,0,0,1,0,0,0,0,0,0,0
"427","ghoT",0,1,0,0,0,0,0,0,0,0,0
"428","torD",1,0,0,0.5,0,0,0,0,0.5,0,0
"429","agaV",1,0,0,0.5,0,0,0,0,0.5,0,0
"430","yafD",0,1,0,0,0,0,0,0,0,0,0
"431","cdsA",0,1,0,0,0,0,0,0,0,0,0
"432","glgC",1,0,0,0.333333333333333,0,0,0,0.166666666666667,0.5,0,0
"433","amn",1,0,0,0,0,1,0,0,0,0,0
"434","uhpB",0,1,0,0,0,0,0,0,0,0,0
"435","ybhG",1,0,0,0,0,0,0,0,1,0,0
"436","pck",1,0,0,1,0,0,0,0,0,0,0
"437","chaA",0,1,0,0,0,0,0,0,0,0,0
"438","ydhR",0,1,0,0,0,0,0,0,0,0,0
"439","ydgJ",0,1,0,0,0,0,0,0,0,0,0
"440","yjjP",0,1,0,0,0,0,0,0,0,0,0
"441","yqaB",0,1,0,0,0,0,0,0,0,0,0
"442","ais",0,1,0,0,0,0,0,0,0,0,0
"443","ccmH",1,0,0,0.428571428571429,0.285714285714286,0,0,0,0.285714285714286,0,0
"444","ybiV",0,1,0,0,0,0,0,0,0,0,0
"445","ldtE",0,1,0,0,0,0,0,0,0,0,0
"446","uspE",0,1,0,0,0,0,0,0,0,0,0
"447","glpK",1,0,0,0.5,0,0,0,0,0.5,0,0
"448","pheP",0,1,0,0,0,0,0,0,0,0,0
"449","ynaJ",0,1,0,0,0,0,0,0,0,0,0
"450","nanE",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"451","mlaF",0,1,0,0,0,0,0,0,0,0,0
"452","lysO",1,0,0,0,0,0,0,0,1,0,0
"453","zraR",0,1,0,0,0,0,0,0,0,0,0
"454","envC",0,1,0,0,0,0,0,0,0,0,0
"455","arfB",0,1,0,0,0,0,0,0,0,0,0
"456","bfd",0,1,0,0,0,0,0,0,0,0,0
"457","gluQ",1,0,0,0,0,0.5,0,0,0.5,0,0
"458","yjjW",0,1,0,0,0,0,0,0,0,0,0
"459","putP",1,0,0,0,0,0,0.25,0,0.75,0,0
"460","speC",1,0,0,0,0,1,0,0,0,0,0
"461","exuT",1,0,0,0,0.5,0,0,0.5,0,0,0
"462","ybjM",0,1,0,0,0,0,0,0,0,0,0
"463","phoA",1,0,0,1,0,0,0,0,0,0,0
"464","cusR",1,0,0,1,0,0,0,0,0,0,0
"465","ispA",0,1,0,0,0,0,0,0,0,0,0
"466","yjaH",0,1,0,0,0,0,0,0,0,0,0
"467","fepG",1,0,0,0,0,0,0,0,1,0,0
"468","nrdR",0,1,0,0,0,0,0,0,0,0,0
"469","pdeK",0,1,0,0,0,0,0,0,0,0,0
"470","glnD",1,0,0,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0.166666666666667,0,0
