"","V1","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"288","purU",0,1,0,0,0,0,0,0,0,0,0,0,0
"289","pyrG",0,1,0,0,0,0,0,0,0,0,0,0,0
"290","rmf",1,0,0.230769230769231,0.538461538461539,0.153846153846154,0,0.0769230769230769,0,0,0,0,0,0
"291","rnb",0,1,0,0,0,0,0,0,0,0,0,0,0
"292","rsd",1,0,0.111111111111111,0.407407407407407,0.185185185185185,0.037037037037037,0.148148148148148,0,0.0740740740740741,0,0.037037037037037,0,0
"293","surA",0,1,0,0,0,0,0,0,0,0,0,0,0
"294","yicG",0,1,0,0,0,0,0,0,0,0,0,0,0
"295","yjaB",0,1,0,0,0,0,0,0,0,0,0,0,0
"296","yaiA",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"297","ybhB",0,1,0,0,0,0,0,0,0,0,0,0,0
"298","mepK",0,1,0,0,0,0,0,0,0,0,0,0,0
"299","yeaC",0,1,0,0,0,0,0,0,0,0,0,0,0
"300","yeeN",0,1,0,0,0,0,0,0,0,0,0,0,0
"301","yjhD",0,1,0,0,0,0,0,0,0,0,0,0,0
"302","nfeF",0,1,0,0,0,0,0,0,0,0,0,0,0
"303","yehS",0,1,0,0,0,0,0,0,0,0,0,0,0
"304","yhjR",0,1,0,0,0,0,0,0,0,0,0,0,0
"305","yjbQ",1,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"306","iraP",1,0,0.363636363636364,0.272727272727273,0,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0,0,0,0
"307","rpoS",1,0,0.105263157894737,0.473684210526316,0.298245614035088,0,0.0175438596491228,0,0.0526315789473684,0.0175438596491228,0.0350877192982456,0,0
"308","iscR",0,1,0,0,0,0,0,0,0,0,0,0,0
"309","nrdH",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"310","nrdI",1,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0
"311","argT",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"312","betI",1,0,1,0,0,0,0,0,0,0,0,0,0
"313","clpA",0,1,0,0,0,0,0,0,0,0,0,0,0
"314","grcA",1,0,0.230769230769231,0.461538461538462,0.153846153846154,0.0769230769230769,0,0,0,0.0769230769230769,0,0,0
"315","hybD",1,0,0,0,1,0,0,0,0,0,0,0,0
"316","tonB",0,1,0,0,0,0,0,0,0,0,0,0,0
"317","clpS",1,0,0,0,0,0,1,0,0,0,0,0,0
"318","fis",1,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0
"319","mdtI",1,0,0,0,1,0,0,0,0,0,0,0,0
"320","smg",0,1,0,0,0,0,0,0,0,0,0,0,0
"321","ycgM",0,1,0,0,0,0,0,0,0,0,0,0,0
"322","mgsA",0,1,0,0,0,0,0,0,0,0,0,0,0
"323","sucC",1,0,0.0810810810810811,0.324324324324324,0.189189189189189,0,0.162162162162162,0.0540540540540541,0.0540540540540541,0.0810810810810811,0,0.0540540540540541,0
"324","pepD",1,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0
"325","yciH",1,0,1,0,0,0,0,0,0,0,0,0,0
"326","ppnP",0,1,0,0,0,0,0,0,0,0,0,0,0
"327","exbB",1,0,0.25,0.5,0,0.25,0,0,0,0,0,0,0
"328","pnuC",0,1,0,0,0,0,0,0,0,0,0,0,0
"329","sanA",0,1,0,0,0,0,0,0,0,0,0,0,0
