"","V1","Loop_number","No_loop","Loop"
"983","ecpD",0,0,1
"984","yqiB",0,0,1
"985","mtlD",4,0,1
"986","ubiF",0,0,1
"987","hycI",7,0,1
"988","folA",4,0,1
"989","folX",0,0,1
"990","yhhT",0,0,1
"991","amiD",0,0,1
"992","ybdK",0,0,1
"993","kdpE",0,0,1
"994","rhsA",0,0,1
"995","erpA",2,0,1
"996","fabB",1,0,1
"997","fur",5,0,1
"998","ycgN",0,0,1
"999","yiiM",0,0,1
"1000","leuL",5,0,1
"1001","mdtO",0,0,1
"1002","ydiO",0,0,1
"1003","tcdA",0,0,1
"1004","cpdA",0,0,1
"1005","yiiR",0,0,1
"1006","yeeO",0,0,1
"1007","ygbK",2,0,1
"1008","zupT",0,0,1
"1009","ribC",0,0,1
"1010","ribB",0,0,1
"1011","ytfQ",0,0,1
"1012","yghB",0,0,1
"1013","yifL",0,0,1
"1014","garK",4,0,1
"1015","zitB",0,0,1
"1016","yqgA",0,0,1
"1017","yfgI",0,0,1
"1018","ftsL",5,0,1
"1019","yejA",0,0,1
"1020","bssS",5,0,1
"1021","talB",0,0,1
"1022","ubiA",14,0,1
"1023","patD",0,0,1
"1024","qmcA",0,0,1
"1025","ydcA",0,0,1
"1026","ydcK",0,0,1
"1027","lrhA",0,0,1
"1028","rhsB",0,0,1
"1029","mpaA",0,0,1
"1030","thrL",3,0,1
"1031","treF",0,0,1
"1032","yjgA",0,0,1
"1033","yfhM",0,0,1
"1034","mioC",3,0,1
"1035","dtpC",0,0,1
"1036","rpmE",0,0,1
"1037","lpp",0,0,1
"1038","ubiG",1,0,1
"1039","yiaF",0,0,1
