"","V1","FFL","No_FFL","C3","C1","C2","C4","I2","I4","I3","I1","NonPl_X"
"206","fes",1,0,0,0.25,0,0,0,0,0,0.75,0
"207","entC",1,0,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0
"208","fadE",1,0,0,1,0,0,0,0,0,0,0
"209","fepC",1,0,0,1,0,0,0,0,0,0,0
"210","galT",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"211","purT",1,0,0,0,0.5,0,0,0.5,0,0,0
"212","yddA",0,1,0,0,0,0,0,0,0,0,0
"213","hisQ",1,0,0,0.333333333333333,0.166666666666667,0,0,0,0.5,0,0
"214","aroF",1,0,0,0,0,0,0,0,0,1,0
"215","gcvP",1,0,0,0.5,0,0,0,0.5,0,0,0
"216","gltP",1,0,0,0,0,0.25,0,0,0.25,0.5,0
"217","pyrD",1,0,0.5,0,0,0,0.5,0,0,0,0
"218","acs",1,0,0,0.266666666666667,0.133333333333333,0.0666666666666667,0,0.266666666666667,0.2,0.0666666666666667,0
"219","ldtE",0,1,0,0,0,0,0,0,0,0,0
"220","napF",1,0,0,0.125,0,0.125,0,0.125,0,0.625,0
"221","bfd",0,1,0,0,0,0,0,0,0,0,0
"222","fhuE",0,1,0,0,0,0,0,0,0,0,0
"223","gltK",1,0,0,0.6,0,0,0,0,0.4,0,0
"224","ilvC",1,0,0,0,0,0,0,1,0,0,0
"225","fepG",1,0,0,1,0,0,0,0,0,0,0
"226","pqqL",0,1,0,0,0,0,0,0,0,0,0
"227","yqhD",0,1,0,0,0,0,0,0,0,0,0
"228","aroG",1,0,0.5,0,0,0.5,0,0,0,0,0
"229","idnO",1,0,0,1,0,0,0,0,0,0,0
"230","idnD",1,0,0,1,0,0,0,0,0,0,0
"231","idnK",1,0,0.4,0,0,0,0,0,0,0.6,0
"232","cspG",0,1,0,0,0,0,0,0,0,0,0
"233","yjjZ",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"234","garR",1,0,0,0.25,0,0,0,0,0.5,0.25,0
"235","bssR",0,1,0,0,0,0,0,0,0,0,0
"236","zraP",1,0,0,0,0,1,0,0,0,0,0
"237","pspC",1,0,0,0,0.5,0,0,0,0,0.5,0
"238","pspD",1,0,0.5,0,0,0,0.5,0,0,0,0
"239","pspA",1,0,0,0.5,0,0,0,0.5,0,0,0
"240","pspB",1,0,0,0,0.5,0,0,0,0,0.5,0
"241","pspG",1,0,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0
"242","ompX",1,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0
"243","argI",1,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
"244","aroL",1,0,1,0,0,0,0,0,0,0,0
"245","upp",1,0,0,0,0,0,0,0.5,0.5,0,0
"246","lamB",1,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0
"247","yebO",0,1,0,0,0,0,0,0,0,0,0
"248","entD",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"249","fecR",1,0,1,0,0,0,0,0,0,0,0
"250","cysM",1,0,0,1,0,0,0,0,0,0,0
"251","fecI",1,0,0,1,0,0,0,0,0,0,0
"252","xanP",0,1,0,0,0,0,0,0,0,0,0
"253","cysD",1,0,0,0,0,0,0,0,1,0,0
"254","metF",1,0,0,1,0,0,0,0,0,0,0
"255","purB",1,0,0,0,0,1,0,0,0,0,0
"256","ghxP",0,1,0,0,0,0,0,0,0,0,0
"257","cysN",1,0,0,0,0,0,0,0,1,0,0
"258","cysU",1,0,0,0.5,0,0,0,0,0.5,0,0
"259","cysJ",1,0,0,0.333333333333333,0,0.166666666666667,0,0.166666666666667,0.333333333333333,0,0
"260","astC",1,0,0,0.285714285714286,0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143,0,0
"261","astD",1,0,0,0.2,0,0.2,0,0.2,0.4,0,0
"262","sdaA",1,0,0,0,0,0,0,0,0.5,0.5,0
"263","ugpB",1,0,0,0,0,0,0,0,1,0,0
"264","aldB",1,0,0,0,0,0,0,1,0,0,0
"265","ccmG",1,0,0,0.833333333333333,0,0.166666666666667,0,0,0,0,0
"266","yadS",1,0,0,0,0,1,0,0,0,0,0
"267","livG",1,0,0,0,0,1,0,0,0,0,0
"268","ecnB",1,0,0,1,0,0,0,0,0,0,0
"269","pyrI",0,1,0,0,0,0,0,0,0,0,0
"270","flgA",1,0,1,0,0,0,0,0,0,0,0
"271","flhB",1,0,0,0,0,0,0,0,0,1,0
"272","pspE",1,0,0,0,0,0.5,0,0,0.5,0,0
"273","yobD",0,1,0,0,0,0,0,0,0,0,0
"274","katE",1,0,0,0,0,0,0,0,1,0,0
"275","ibpA",1,0,0,0,0,0,0,0,0.5,0.5,0
"276","trhO",0,1,0,0,0,0,0,0,0,0,0
"277","purE",1,0,0,0,1,0,0,0,0,0,0
"278","ibpB",1,0,0.25,0.125,0,0,0,0.375,0.125,0.125,0
"279","fhuA",1,0,0,0,0,0,0,0,1,0,0
"280","ybaY",0,1,0,0,0,0,0,0,0,0,0
"281","ssuC",1,0,0,0.25,0,0.25,0,0,0.5,0,0
"282","ssuA",1,0,0,0.5,0,0.25,0,0,0.25,0,0
"283","metB",1,0,0,1,0,0,0,0,0,0,0
"284","alaE",0,1,0,0,0,0,0,0,0,0,0
"285","dgcT",1,0,0,0,0.5,0,0,0,0.5,0,0
"286","cysI",1,0,0,0.5,0,0,0,0.5,0,0,0
"287","cpxP",1,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0
"288","allB",0,1,0,0,0,0,0,0,0,0,0
"289","carB",1,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0
"290","cysP",1,0,0,0.5,0,0,0,0,0.5,0,0
"291","hcxA",0,1,0,0,0,0,0,0,0,0,0
"292","tsuA",0,1,0,0,0,0,0,0,0,0,0
"293","yfeR",0,1,0,0,0,0,0,0,0,0,0
